Epoch,Phase,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Runtime(ms),Throughput(ops/sec),AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),WatcherSamples,WatcherCPU_min,WatcherCPU_q1,WatcherCPU_median,WatcherCPU_q3,WatcherCPU_max,WatcherMemoryKB_min,WatcherMemoryKB_q1,WatcherMemoryKB_median,WatcherMemoryKB_q3,WatcherMemoryKB_max
49,run,READ,85812104,1218267528,467146597,463551436,175370636,4903275,175051389,0,0,613,24521,138946557,316175190,3947051344,7439956722,654298738,92340060,13009973333003,15356728149,1999086572,79235719,29078,3439.026067817594,286.72854,132,101759,416,1113,27,38.2,72.85,80.4,83.0,85.1,1058608.0,3295776.0,3390628.0,3396322.0,3407608.0
49,reference,READ,54510,14827198,6275306,4966477,10181,12,62,0,0,613,24521,138946594,316177190,3947051344,7439958355,654298738,92340060,13009973333003,15356728149,1999086572,79235719,3667,27270.248159258248,32.72127,22,15503,47,83,3,37.5,44.65,51.8,54.05,56.3,60788.0,60788.0,60788.0,60788.0,60788.0
49,clean-run,READ,53,6013541,3180015,3169051,319231,1,0,0,0,613,24523,139267308,316188094,3947122724,7440032019,654407802,92340092,13010546626412,15357424470,1999087633,79252268,25093,3985.175148447774,247.13737,113,103039,359,757,24,50.1,80.60000000000001,84.4,86.525,87.1,596924.0,821406.0,839158.0,845791.0,1362828.0
49,avg-run,READ,55,14030000,7541714,7489820,629233,16,2,0,0,613,24524,139275544,316188094,3947195391,7440104668,654459377,92343049,13011095989265,15358127158,1999087718,79252268,26749,3738.457512430371,263.60155,219,26799,308,426,25,46.1,85.3,88.9,90.6,91.3,285464.0,836488.0,843912.0,844360.0,1156544.0
50,extend,EXTEND,88044742,1252307434,481765407,478118990,182451141,5003352,182126917,0,0,613,24559,142686335,316191480,3947556801,7442000023,654923171,92359391,13030858686383,15380513188,2000217807,79252268,496205,201.5296097379108,4953.38776,434,440831,23071,48415,477,51.1,58.0,60.2,61.8,67.8,265532.0,6500832.0,8593476.0,8596832.0,8852856.0
50,run,READ,90638965,1261460176,485379686,481708588,182451145,5003374,182126921,0,0,613,24561,143007847,316268521,3949837052,7442114816,655047596,92366717,13031744563069,15385409138,2002953995,79252268,29200,3424.657534246576,288.09605,130,114623,437,1089,28,37.7,77.89999999999999,82.45,84.45,85.6,1189712.0,3369212.0,3487254.0,3497987.0,3510616.0
50,reference,READ,56236,15128861,6409900,5067908,10181,12,62,0,0,613,24561,143007889,316270321,3949837052,7442116441,655047596,92366717,13031744563069,15385409138,2002953995,79252268,3733,26788.10608090008,33.13252,22,16751,47,93,3,35.2,43.900000000000006,52.6,54.150000000000006,55.7,60376.0,60376.0,60376.0,60376.0,60376.0
50,clean-run,READ,53,5925441,3331225,3320264,324203,1,0,0,0,613,24563,143233708,316278343,3949909914,7442191564,655194274,92366730,13032325098616,15386044917,2002955105,79274913,26547,3766.9039816175086,261.96621,112,103999,370,801,25,48.3,82.0,85.2,86.4,87.0,375112.0,896308.0,942972.0,948488.0,1022896.0
50,avg-run,READ,55,13921726,7702795,7650904,634216,5,0,0,0,613,24564,143241930,316278343,3949982579,7442264211,655246915,92369592,13032883758241,15386736103,2002955187,79274913,27055,3696.1744594344855,266.49124,222,23487,310,420,26,45.0,85.525,89.3,90.775,91.5,298144.0,915029.0,933332.0,934900.0,935084.0
51,extend,EXTEND,92750138,1296656575,500377221,496655900,189718837,5103462,189389658,0,0,613,24600,146820909,316281042,3950404633,7444109486,655711529,92389153,13053174916674,15409733884,2004125878,79274913,510214,195.99618983406964,5093.81705,433,579071,24607,49951,490,53.9,58.0,60.8,62.7,67.7,290520.0,8006242.0,8594798.0,8597938.0,8855204.0
51,run,READ,95301948,1305680731,504003651,500258298,189718839,5103473,189389660,0,0,613,24602,147079622,316360834,3952788825,7444225176,655871326,92397584,13054018390932,15414722734,2006666807,79274933,28431,3517.287467904752,280.58927,125,109823,407,938,27,39.0,80.65,84.7,86.55000000000001,87.2,1015696.0,3207712.0,3327840.0,3336966.0,3385616.0
51,reference,READ,57993,15430566,6545384,5169353,10181,12,62,0,0,613,24602,147079622,316362734,3952788825,7444226792,655871326,92397584,13054018390932,15414722734,2006666807,79274933,3709,26961.44513345916,32.98659,22,15191,48,90,3,36.3,43.25,50.2,53.55,56.9,87524.0,87528.0,87532.0,87532.0,87532.0
51,clean-run,READ,53,5945453,3342293,3331332,329159,1,0,0,0,613,24604,147379153,316372136,3952863122,7444303372,656006196,92397599,13054609514396,15415368559,2006667846,79297577,26382,3790.463194602381,259.88762,121,107583,374,809,25,39.7,82.4,86.1,86.7,87.1,375600.0,926844.0,944216.0,950456.0,993092.0
51,avg-run,READ,55,13942308,7723775,7671884,639172,5,0,0,0,613,24605,147387648,316372136,3952935787,7444376019,656058494,92400394,13055178094070,15416058533,2006667929,79297577,27305,3662.332906061161,269.2168,228,28959,313,425,26,48.3,85.575,89.19999999999999,90.475,91.3,304568.0,887874.0,906426.0,907639.0,907972.0
52,extend,EXTEND,97597451,1340912385,519413523,515617707,197190232,5203561,196856073,0,0,613,24643,150792857,316378123,3953430932,7446338883,656542908,92420346,13076014571511,15439421864,2007690133,79297577,521270,191.83916204654017,5204.71881,450,569343,24719,50111,501,50.0,57.6,60.1,62.8,69.5,314756.0,6608512.0,8034168.0,8595532.0,8826064.0
52,run,READ,100755358,1350289698,523168591,519348415,197190236,5203583,196856077,0,0,613,24644,151255835,316440855,3955670393,7446456764,656655496,92429396,13077060295465,15444824120,2011202689,79297577,29656,3371.998920960345,292.67314,137,111679,412,1016,28,47.7,81.25,84.1,85.95,87.4,1038120.0,2864840.0,2922448.0,2928200.0,2939860.0
52,reference,READ,59733,15732215,6679978,5270784,10181,12,62,0,0,613,24644,151255877,316442755,3955670393,7446458380,656655496,92429396,13077060295465,15444824120,2011202689,79297577,3763,26574.541589157587,33.70025,22,12103,46,82,3,37.9,44.85,51.8,54.5,57.2,60232.0,60232.0,60232.0,60232.0,60232.0
52,clean-run,READ,53,5985064,3430142,3419181,334143,8,0,0,0,613,24646,151685305,316453989,3955746146,7446536417,656856323,92429410,13077663106188,15445479977,2011203818,79321376,27461,3641.5279851425657,271.05985,125,109055,386,835,26,42.5,81.825,85.45,86.6,87.4,340300.0,1011441.0,1024186.0,1031158.0,1061520.0
52,avg-run,READ,55,13979833,7821606,7769715,644155,12,0,0,0,613,24647,151697180,316453989,3955818811,7446609064,656908581,92431890,13078241499705,15446167317,2011203892,79321376,27531,3632.269078493335,271.41463,227,23455,316,427,26,44.4,85.525,88.69999999999999,90.05,90.8,296824.0,949057.0,968716.0,970812.0,971036.0
53,extend,EXTEND,103176594,1386197206,538808355,534936560,204773787,5303671,204434520,0,0,613,24685,155308814,316457296,3956144053,7448646383,657393568,92446022,13099499600696,15469996544,2012330161,79321376,527476,189.5820852512721,5266.06946,440,520191,25295,51839,507,53.3,57.4,60.5,62.55,70.8,214192.0,6218788.0,8589380.0,8596590.0,8810364.0
53,run,READ,106101478,1395582162,542579791,538682627,204773791,5303693,204434524,0,0,613,24687,155659981,316496287,3958688157,7448758216,657545143,92457956,13100504231869,15475358948,2015514444,79321376,29498,3390.060343074106,291.33248,138,113727,413,900,28,43.3,82.475,85.4,86.47500000000001,87.5,1071168.0,2994867.0,3056122.0,3063072.0,3097996.0
53,reference,READ,61480,16034221,6816448,5372339,10181,12,62,0,0,613,24687,155660025,316498387,3958688157,7448759830,657545143,92457956,13100504231869,15475358948,2015514444,79321376,4012,24925.224327018943,36.20908,22,11927,50,79,3,37.9,44.45,51.0,52.65,54.3,61456.0,61456.0,61456.0,61456.0,61456.0
53,clean-run,READ,53,5986909,3374811,3363850,339252,1,0,0,0,613,24689,155869437,316507402,3958765349,7448839279,657715055,92457982,13101117710318,15476025104,2015515512,79363304,26637,3754.1765213800354,262.83685,124,112383,378,792,25,46.0,82.9,86.2,86.8,87.9,410624.0,1230764.0,1272840.0,1289440.0,1297728.0
53,avg-run,READ,55,13897543,7776488,7724597,649264,5,0,0,0,613,24690,155883985,316507402,3958841587,7448915499,657765040,92460506,13101706701018,15476722426,2015515581,79363304,28222,3543.3349868896607,278.21547,227,28815,326,443,28,5.0,84.425,88.5,90.2,90.9,326508.0,1193156.0,1257304.0,1260576.0,1260668.0
54,extend,EXTEND,108542378,1431863130,558350640,554402680,212420784,5403781,212076410,0,0,613,24729,159568287,316508280,3959172606,7450958887,658262745,92474450,13123269531451,15500777310,2016696604,79363304,531944,187.9897132028936,5310.73371,446,521215,24831,52831,511,43.8,57.5,60.6,63.3,72.3,199412.0,7005748.0,8591992.0,8598188.0,8832432.0
54,run,READ,111460745,1441340457,562126181,558152609,212420788,5403803,212076414,0,0,613,24731,159919560,316589369,3961731653,7451075309,658446049,92491911,13124331593423,15506144183,2020222502,79363304,30919,3234.2572528218893,305.38911,141,110975,474,1569,29,40.4,70.3,76.7,81.1,83.1,1101844.0,3306852.0,3424504.0,3431512.0,3479384.0
54,reference,READ,63219,16335944,6951932,5473784,10181,12,62,0,0,613,24731,159924233,316591469,3961731653,7451076942,658446049,92491911,13124331593423,15506144183,2020222502,79363304,3870,25839.793281653747,34.74614,22,11615,48,84,3,34.8,42.75,50.7,52.6,54.5,61544.0,61544.0,61544.0,61544.0,61544.0
54,clean-run,READ,53,6025028,3471168,3460207,344359,1,0,0,0,613,24733,160240853,316604971,3961810266,7451157778,658568105,92491937,13124955935851,15506820615,2020223538,79386945,27411,3648.1704425230746,270.53911,126,114879,387,836,26,41.1,82.875,85.80000000000001,87.02499999999999,88.2,442664.0,1664567.0,1720048.0,1729264.0,1738636.0
54,avg-run,READ,55,13921099,7883064,7831173,654371,5,0,0,0,613,24734,160257206,316604971,3961886503,7451233997,658618976,92494283,13125554421697,15507509491,2020223598,79386945,28307,3532.6950930865155,278.89313,235,24015,324,437,27,42.2,85.4,89.2,90.35,91.1,349912.0,1577628.0,1654488.0,1660486.0,1661656.0
55,extend,EXTEND,113919663,1478448197,578262265,574237597,220247813,5503891,219898384,0,0,613,24774,164035100,316606389,3962260109,7453327217,659124294,92508253,13147657343082,15532077353,2021394684,79386945,539436,185.3788030461445,5386.10822,427,399615,25967,53471,518,54.8,58.0,61.0,63.6,69.8,240176.0,7319332.0,8591796.0,8596899.0,8830640.0
55,run,READ,117026720,1488021520,582181427,578131651,220247817,5503913,219898388,0,0,613,24776,164414541,316680347,3964894469,7453450439,659312189,92525452,13148747475231,15537631514,2025043423,79386945,32670,3060.912151821243,322.56098,141,115071,506,1487,31,17.2,68.3,76.8,80.65,82.7,595160.0,3432014.0,3547864.0,3552510.0,3562272.0
55,reference,READ,64959,16637666,7087416,5575229,10181,12,62,0,0,613,24776,164414678,316682047,3964894469,7453452087,659312189,92525452,13148747499144,15537631526,2025043427,79386945,3605,27739.251040221912,31.98196,23,11807,45,88,3,37.5,45.4,53.3,55.65,58.0,62048.0,62048.0,62048.0,62048.0,62048.0
55,clean-run,READ,53,6048252,3505957,3494996,349416,1,0,0,0,613,24778,164704653,316693974,3964974476,7453534316,659451173,92525472,13149382905345,15538318112,2025044461,79410085,27774,3600.4896665946567,274.16993,127,126783,399,837,26,45.9,82.3,85.05,86.175,87.0,446844.0,1611524.0,1688622.0,1695030.0,1705580.0
55,avg-run,READ,55,13939399,7927968,7876077,659429,5,0,0,0,613,24779,164721696,316693974,3965050713,7453610535,659502970,92527819,13149991146034,15539003157,2025044519,79410085,28700,3484.320557491289,283.05146,241,27055,328,433,27,43.9,87.25,90.5,91.85,92.2,367580.0,1519128.0,1596188.0,1603462.0,1604052.0
56,extend,EXTEND,119476198,1526308134,599010610,594909388,228418593,5604001,228063933,0,0,613,24821,168488023,316699278,3965620131,7455791028,660036858,92552412,13172976032762,15564565832,2026204272,79410085,575061,173.89459552986554,5741.72441,429,742911,27391,54463,553,49.4,57.3,60.0,63.2,69.1,197944.0,6933000.0,8549772.0,8596092.0,8849816.0
56,run,READ,122902034,1535893622,602943255,598816291,228418599,5604034,228063939,0,0,613,24823,169032403,316736467,3968188481,7455918564,660330081,92570226,13174104564946,15570424051,2030047582,79410085,32046,3120.514260750172,316.45415,134,117567,484,1331,30,32.9,71.775,79.05000000000001,82.325,84.1,951008.0,3465422.0,3545332.0,3554273.0,3645388.0
56,reference,READ,66706,16939745,7224776,5676798,10181,12,62,0,0,613,24823,169037303,316738567,3968188481,7455920195,660330081,92570226,13174104564946,15570424051,2030047582,79410085,3926,25471.21752419766,35.1928,22,15767,49,83,3,36.0,42.85,49.7,51.75,53.8,61304.0,61308.0,61312.0,61312.0,61312.0
56,clean-run,READ,53,6080037,3572493,3561532,354647,1,0,0,0,613,24825,169422125,316743266,3968269915,7456003831,660394255,92570248,13174751405480,15571121135,2030048668,79453401,28689,3485.656523406184,282.7948,132,120639,404,884,27,37.5,81.4,85.1,86.05,86.6,397736.0,2017418.0,2069008.0,2074100.0,2103812.0
56,avg-run,READ,55,13999125,8004965,7953074,664660,5,0,0,0,613,24826,169441869,316743266,3968346153,7456080051,660445955,92572357,13175370386925,15571818805,2030048723,79453401,29094,3437.13480442703,286.75678,241,28463,333,451,28,3.0,84.775,89.65,91.125,92.0,378724.0,1786308.0,1927988.0,1939662.0,1940704.0
57,extend,EXTEND,125473310,1575238963,619860249,615681294,236630079,5704144,236270126,0,0,613,24868,173425291,316746982,3968796612,7458283039,660983380,92592231,13198600826290,15597811217,2031404340,79453401,576462,173.4719721334624,5756.31407,441,519935,27791,55743,554,51.1,57.3,60.35,63.1,78.1,259932.0,8475936.0,8597078.0,8601228.0,8838280.0
57,run,READ,128451638,1584592972,623884501,619680968,236630083,5704166,236270130,0,0,613,24870,173722708,316843819,3971578133,7458420284,661196429,92609323,13199623837133,15603386536,2034937338,79453414,34529,2896.1163080309307,341.60484,129,123903,596,1826,33,15.9,61.2,72.3,77.9,81.0,510000.0,3313056.0,3430776.0,3439832.0,3453604.0
57,reference,READ,68445,17241614,7362040,5778271,10181,12,62,0,0,613,24870,173722709,316845619,3971578133,7458421917,661196429,92609323,13199623837133,15603386536,2034937338,79453414,3603,27754.64890369137,31.96633,22,14391,47,87,3,39.0,45.5,52.0,54.7,57.4,62404.0,62408.0,62412.0,62412.0,62412.0
57,clean-run,READ,53,6102913,3607268,3596307,359940,1,0,0,0,613,24872,174026479,316854026,3971660992,7458507005,661319729,92609347,13200281460086,15604094246,2034938375,79478302,28545,3503.2404974601504,281.51295,131,124159,402,849,27,40.4,83.05,86.2,87.25,87.7,421672.0,1685286.0,1743044.0,1753468.0,1763548.0
57,avg-run,READ,55,13987789,8050312,7998421,669953,5,0,0,0,613,24873,174046738,316854026,3971737229,7458583224,661371549,92611434,13200909339436,15604773568,2034938428,79478302,29325,3410.059676044331,289.31556,246,25135,336,452,28,44.5,85.975,89.1,90.325,91.4,370400.0,1514071.0,1587192.0,1591575.0,1592072.0
58,extend,EXTEND,130622668,1620758146,640885422,636630910,244881051,5804265,244515798,0,0,613,24915,178137248,316858847,3972118610,7460741356,661912647,92626630,13223935191156,15630022344,2035731577,79478302,576320,173.51471404775126,5754.43091,446,835583,28175,56767,554,48.8,57.7,60.5,63.2,80.7,285704.0,8559148.0,8597898.0,8602280.0,8861620.0
58,run,READ,134037771,1633669084,644834169,640553234,244881055,5804287,244515802,0,0,613,24917,178464498,316956771,3974917663,7460882990,662114589,92637698,13225252897047,15636522588,2039333295,79478302,34305,2915.026963999417,338.80059,145,120447,634,1944,32,35.2,57.325,67.65,74.625,78.4,918412.0,2905051.0,3056506.0,3069437.0,3164204.0
58,reference,READ,70199,17543468,7499304,5879744,10181,12,62,0,0,613,24917,178464539,316958571,3974917663,7460884624,662114589,92637698,13225252897047,15636522588,2039333295,79478302,3580,27932.96089385475,31.7214,22,11735,46,92,3,37.6,45.2,52.8,55.35,57.9,61976.0,61976.0,61976.0,61976.0,61976.0
58,clean-run,READ,53,6136987,3673660,3662699,365240,1,0,0,0,613,24919,178803333,316967882,3975001891,7460971078,662282890,92637725,13225921736348,15637240913,2039334349,79519010,29061,3441.0378170056088,286.64438,134,130879,415,920,27,38.2,82.25,86.2,87.55,87.9,393648.0,1801926.0,1856468.0,1868676.0,1876612.0
58,avg-run,READ,55,14055869,8127319,8075428,675253,5,0,0,0,613,24920,178825807,316967882,3975078128,7461047297,662334704,92639602,13226560512502,15637935490,2039334402,79519010,29594,3379.063323646685,291.91213,246,24911,338,457,29,3.5,85.3,89.1,90.8,91.5,362672.0,1593548.0,1701616.0,1707884.0,1708260.0
59,extend,EXTEND,136266381,1670981477,662201675,657868871,253313020,5904386,252942495,0,0,613,24963,183227169,316969792,3975348180,7463221810,662881018,92650235,13250224650059,15663870320,2040254162,79519010,579729,172.4943896199776,5788.65641,447,495359,29055,58047,557,48.8,58.3,61.6,64.6,69.8,302924.0,8481920.0,8596752.0,8600524.0,8839972.0
59,run,READ,139661316,1684079660,666244787,661885730,253313024,5904408,252942499,0,0,613,24965,183662480,317034619,3978216440,7463358866,663058746,92661070,13251553052242,15670352853,2044221748,79519010,33817,2957.092586568885,334.05243,151,121215,575,1622,32,37.5,66.175,74.95,79.325,81.8,935292.0,3171990.0,3269526.0,3285412.0,3297236.0
59,reference,READ,71969,17845306,7636568,5981217,10181,12,62,0,0,613,24965,183662522,317036619,3978216440,7463360500,663058746,92661070,13251553052242,15670352853,2044221748,79519010,3818,26191.72341540073,34.10654,22,11887,47,88,3,37.2,44.6,52.0,54.45,56.9,62884.0,62884.0,62884.0,62884.0,62884.0
59,clean-run,READ,53,6164608,3718700,3707739,370512,1,0,0,0,613,24967,184076026,317044505,3978302027,7463448310,663273541,92661104,13252233004906,15671081770,2044222803,79545334,29697,3367.343502710712,293.10138,138,123135,422,893,28,37.0,82.7,85.35,86.8,87.6,349672.0,1558581.0,1633464.0,1641751.0,1722628.0
59,avg-run,READ,55,13760742,9382902,9331011,780524,5,0,0,0,613,24968,184108573,317044505,3978403551,7463549816,663325077,92663679,13252895437398,15671982000,2044222856,79545334,30390,3290.556103981573,299.96735,250,30831,349,453,29,43.3,87.6,90.3,91.2,92.0,380536.0,1821280.0,1915640.0,1924348.0,1924764.0
60,extend,EXTEND,142438991,1725569585,684108232,679696615,261989895,6004518,261613989,0,0,613,25013,188368261,317048424,3978828033,7465874560,663900248,92681741,13277486056903,15699452554,2045667765,79545334,607125,164.71072678608195,6062.13986,453,663039,30063,59039,584,51.6,57.3,60.55,64.0,72.1,228984.0,8500658.0,8597898.0,8602149.0,8834244.0
60,run,READ,145725970,1735150183,688281924,683844113,261989899,6004540,261613993,0,0,613,25015,188844425,317121016,3981818242,7466020504,664252796,92700859,13278579606639,15705337867,2049537759,79545334,35268,2835.4315526823184,348.89309,150,124479,588,1791,33,39.7,65.0,73.2,78.5,81.5,1022476.0,3345680.0,3448336.0,3462504.0,3557332.0
60,reference,READ,73725,18147231,7774722,6082704,10181,12,62,0,0,613,25015,188846267,317123316,3981818242,7466022144,664252796,92700859,13278579606639,15705337867,2049537759,79545334,4080,24509.803921568626,36.73201,20,15551,48,81,4,37.2,46.95,52.0,54.15,55.2,61544.0,61544.0,61544.0,61544.0,61544.0
60,clean-run,READ,53,6184869,3743672,3732711,375893,18,0,0,0,613,25017,189236786,317135541,3981905249,7466111375,664325390,92700896,13279270774640,15706077599,2049538829,79569087,29685,3368.70473303015,292.8692,138,125247,419,878,28,42.0,84.025,86.05,87.05,87.5,291956.0,1034786.0,1054502.0,1058216.0,1153112.0
60,avg-run,READ,55,13753204,9418637,9366746,785906,22,0,0,0,613,25018,189270002,317135541,3982006772,7466212880,664376330,92703357,13279942297055,15706962727,2049538880,79569087,30507,3277.936211361327,301.03127,245,16767,350,456,29,47.1,86.9,89.9,91.1,91.5,337008.0,1169264.0,1206832.0,1210288.0,1210668.0
61,extend,EXTEND,148479226,1776623844,706211248,701720934,270697149,6104639,270315832,0,0,613,25063,193594667,317138844,3982377661,7468529380,664952869,92720755,13304707460683,15734421454,2050941889,79569087,609025,164.19687204958743,6081.48064,468,499199,30095,60767,585,51.6,57.7,60.7,64.0,72.6,267216.0,8269784.0,8596896.0,8601196.0,8839668.0
61,run,READ,151933725,1786241356,710365960,705849520,270697153,6104661,270315836,0,0,613,25065,193903714,317252220,3985439897,7468676952,665175237,92739890,13305813199624,15740438806,2054857547,79569087,35303,2832.6204571849416,348.97118,158,124735,633,1811,33,35.2,64.2,72.7,77.6,80.5,896852.0,3321772.0,3431608.0,3442736.0,3478888.0
61,reference,READ,75483,18449154,7912876,6184191,10181,12,62,0,0,613,25065,193903714,317254320,3985439897,7468678614,665175237,92739890,13305813199624,15740438806,2054857547,79569087,3892,25693.730729701954,34.90859,22,16343,48,89,3,36.4,43.7,51.0,53.0,55.0,60916.0,60916.0,60916.0,60916.0,60916.0
61,clean-run,READ,53,6203275,3760880,3749919,381304,1,0,0,0,613,25067,194214980,317263180,3985528310,7468769229,665328121,92739924,13306515264925,15741189376,2054858584,79592656,29696,3367.456896551724,293.32948,138,126079,433,926,28,45.4,82.875,86.6,87.325,87.8,321920.0,1137037.0,1168172.0,1175965.0,1252348.0
61,avg-run,READ,55,13792814,9446667,9394776,791317,5,0,0,0,613,25068,194249679,317263180,3985629833,7468870734,665378477,92742169,13307197321358,15742083680,2054858636,79592656,30884,3237.9225488926304,304.84781,252,27327,355,481,29,42.8,86.8,89.6,91.0,91.8,307444.0,1285556.0,1341364.0,1348212.0,1348588.0
62,extend,EXTEND,154278553,1824585499,728431884,723862935,279469682,6204771,279082774,0,0,613,25113,198627393,317266169,3986048184,7471188565,665956362,92758665,13331894565188,15768907096,2055710079,79592656,613854,162.9051859236887,6129.58944,457,498431,30527,61279,590,46.6,57.6,60.650000000000006,65.0,76.0,243568.0,8340674.0,8597954.0,8601994.0,8845028.0
62,run,READ,157997948,1837863065,732719418,728123514,279469686,6204793,279082778,0,0,613,25115,199085947,317365083,3989090164,7471336114,666326880,92777484,13333292290355,15775807769,2060118921,79592656,40228,2485.830764641544,398.24692,161,165247,608,2689,38,22.9,38.275,57.45,67.44999999999999,73.2,666908.0,3141792.0,3462144.0,3487207.0,3507376.0
62,reference,READ,77258,18751133,8051920,6285692,10181,12,62,0,0,613,25115,199085947,317367283,3989090164,7471337748,666326880,92777484,13333292290355,15775807769,2060118921,79592656,3888,25720.1646090535,34.73299,22,12047,47,81,3,36.7,42.95,49.2,52.45,55.7,59956.0,59956.0,59956.0,59956.0,59956.0
62,clean-run,READ,53,6237503,3840860,3829899,386895,1,0,0,0,613,25117,199446602,317378983,3989179985,7471429795,666354850,92777504,13334005444624,15776569552,2060119949,79617302,30399,3289.5818941412545,300.31978,136,129535,435,957,29,36.0,82.2,85.2,86.7,87.5,290132.0,1191608.0,1228680.0,1239292.0,1286508.0
62,avg-run,READ,55,13840313,9537829,9485938,796908,5,0,0,0,613,25118,199482223,317378983,3989281509,7471531301,666405204,92779740,13334697811326,15777469142,2060120002,79617302,31141,3211.2006679297388,307.34614,260,31359,358,480,29,43.9,86.7,89.5,90.7,91.7,313972.0,1316980.0,1373296.0,1377648.0,1378360.0
63,extend,EXTEND,160762613,1879558233,751387226,746738940,288540681,6304903,288148238,0,0,613,25165,203353749,317388961,3990176643,7473952291,666990574,92813658,13360406880059,15805546493,2061264654,79617302,635976,157.23863793602274,6350.77797,455,647167,31135,61791,611,50.0,58.1,59.9,64.35,72.4,241392.0,6358840.0,6492464.0,8592926.0,8843084.0
63,run,READ,165309938,1889534704,755817818,751143452,288540685,6304925,288148242,0,0,613,25167,203645020,317499160,3992923870,7474093648,667186343,92832016,13361666786952,15812274606,2065682251,79617302,34864,2868.2882055988985,344.94955,159,130367,480,1128,33,46.0,83.3,85.7,87.3,87.7,1219292.0,3419220.0,3496452.0,3504500.0,3566112.0
63,reference,READ,79016,19053056,8190074,6387179,10181,12,62,0,0,613,25167,203645063,317501360,3992923870,7474095259,667186343,92832016,13361666786952,15812274606,2065682251,79617302,4059,24636.61000246366,36.63383,22,13655,49,79,3,36.4,42.9,49.4,51.9,54.4,60464.0,60464.0,60464.0,60464.0,60464.0
63,clean-run,READ,53,6288025,3975486,3964525,392430,1,0,0,0,613,25169,204032594,317514220,3993015028,7474188637,667358662,92832049,13362391413216,15813047526,2065683328,79641764,31549,3169.672572823228,311.36977,140,135167,443,984,30,36.4,82.4,86.1,87.85000000000001,88.3,289868.0,1282102.0,1295950.0,1308453.0,1392928.0
63,avg-run,READ,55,13861345,9683525,9631634,802443,5,0,0,0,613,25170,204068998,317514220,3993116551,7474290142,667409318,92834184,13363092812425,15813930978,2065683381,79641764,33729,2964.807732218565,333.1845,280,27775,385,522,32,43.1,88.05,90.9,91.85,92.5,293112.0,1376151.0,1435468.0,1438536.0,1439180.0
64,extend,EXTEND,168066881,1931361143,774622054,769895305,297677188,6405035,297279131,0,0,613,25218,207893528,317521177,3994058835,7476754995,667999007,92877484,13389034530407,15842178844,2066789489,79641764,638561,156.6021100568309,6376.73954,471,747519,31343,62303,614,46.0,58.4,60.8,65.9,73.2,222244.0,6526732.0,6628112.0,8590542.0,8825476.0
64,run,READ,172745734,1941336865,778982615,774228841,297677194,6405068,297279137,0,0,613,25220,208414619,317582642,3996876387,7476897298,668357592,92894756,13390309267346,15849029529,2071284789,79641764,33971,2943.6872626652143,335.92041,159,132863,498,1165,32,41.5,81.17500000000001,84.1,86.35,87.2,996156.0,3305444.0,3393990.0,3398741.0,3412544.0
64,reference,READ,80772,19355054,8329118,6488680,10181,12,62,0,0,613,25220,208420504,317585042,3996876387,7476898914,668357592,92894756,13390309267346,15849029529,2071284789,79641764,4363,22920.009168003668,39.50744,22,16591,51,83,4,36.4,45.4,50.3,52.650000000000006,54.0,60540.0,60540.0,60540.0,60540.0,60540.0
64,clean-run,READ,53,6303701,3969798,3958837,398044,1,0,0,0,613,25222,208780053,317590241,3996968946,7476993693,668419290,92894813,13391045216176,15849813734,2071285891,79670829,31254,3199.59045242209,308.81938,144,132991,445,966,30,39.7,83.225,85.85,87.2,87.8,356240.0,1358309.0,1394594.0,1405568.0,1410192.0
64,avg-run,READ,55,13888867,9689065,9637174,808057,5,0,0,0,613,25223,208817102,317590241,3997070469,7477095198,668469503,92896643,13391756858177,15850701449,2071285943,79670829,34107,2931.949453191427,336.96717,288,26623,390,527,32,44.4,87.89999999999999,91.15,92.325,92.7,308908.0,1443137.0,1506188.0,1511415.0,1512228.0
65,extend,EXTEND,175505834,1982547621,797845961,793039817,306840371,6505178,306436786,0,0,613,25271,212320252,317598525,3998453302,7479565830,669065939,92955156,13417875047556,15879002841,2072396601,79670829,661121,151.2582416834437,6601.89419,479,688127,31759,63327,635,53.3,58.3,60.4,63.9,72.0,242164.0,5888862.0,6033832.0,6468864.0,8810936.0
65,run,READ,180674764,1993046616,802343869,797510780,306840377,6505211,306436792,0,0,613,25273,212697332,317656719,4001310496,7479708391,669325892,92973973,13419182766383,15885900179,2076926049,79670829,34783,2874.967656613864,343.77711,163,130751,490,1180,33,43.1,83.7,86.7,87.5,88.0,1013840.0,3271540.0,3348912.0,3360856.0,3367776.0
65,reference,READ,82514,19657066,8468162,6590181,10181,12,62,0,0,613,25273,212697376,317658919,4001310496,7479710029,669325892,92973973,13419182766383,15885900179,2076926049,79670829,4039,24758.603614756128,36.34765,22,12031,49,93,3,37.2,44.1,51.0,52.15,53.3,60956.0,60956.0,60956.0,60956.0,60956.0
