Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,cache_profile,run,source_file,blks_read_delta,blks_read_per_op,blks_hit_delta,blks_hit_per_op,tup_returned_delta,tup_returned_per_op,tup_fetched_delta,tup_fetched_per_op,tup_inserted_delta,tup_inserted_per_op,tup_updated_delta,tup_updated_per_op,buffers_alloc_delta,buffers_alloc_per_op,buffers_clean_delta,buffers_clean_per_op,buffers_backend_delta,buffers_backend_per_op,checkpoint_write_time_delta,checkpoint_write_time_per_op,checkpoint_sync_time_delta,checkpoint_sync_time_per_op,wal_bytes_delta,wal_bytes_per_op,wal_records_delta,wal_records_per_op,wal_fpi_delta,wal_fpi_per_op,wal_buffers_full_delta,wal_buffers_full_per_op,delta_cache_hit_ratio,cumulative_cache_hit_ratio,CPU,Memory
85,extend,10000,True,zipfian,EXTEND,362511887,3169257981,1343034644,1336524104,523561089,8508570,523052846,0,84,286543947,681,45616,669952623,565718486,6643374305,11963636005,1178397771,171826452,24489015871284,28924012700,3846878750,80625136,0,0,0,0,1,902496,110.80381519696486,100000,9014.48319,392,706047,47007,92607,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,10175739.0,101.75739,66726816.0,667.26816,30896960.0,308.9696,30809774.0,308.09774,12346287.0,123.46287,100176.0,1.00176,3793968.0,37.93968,140915.0,1.40915,5096573.0,50.96573,1508881.0,15.08881,67547.0,0.67547,39852306587.0,398523.06587,49075430.0,490.7543,7332576.0,73.32576,18078.0,0.18078,0.8676800920333532,0.8973568775574593,65.8,77.7
86,extend,10000,True,zipfian,EXTEND,372581173,3237150110,1374010256,1367412150,535933160,8608757,535419725,0,94,322662459,681,45690,676519759,565818405,6648787881,11967380454,1179938400,171888069,24529204164211,28973636506,3854666368,80640802,0,0,0,0,1,902169,110.84397712623688,100000,9011.58639,414,763903,47231,93119,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,10069286.0,100.69286,67892129.0,678.92129,30975612.0,309.75612,30888046.0,308.88046,12372071.0,123.72071,100187.0,1.00187,3744449.0,37.44449,99919.0,0.99919,5413576.0,54.13576,1540629.0,15.40629,61617.0,0.61617,40188292927.0,401882.92927,49623806.0,496.23806,7787618.0,77.87618,15666.0,0.15666,0.8708426982758073,0.8967842357810212,64.6,77.2
87,extend,10000,True,zipfian,EXTEND,382255184,3302981490,1405014764,1398327718,548248421,8708955,547729873,0,104,359211096,681,45763,682214129,565970933,6654942963,11971156158,1181392139,172009855,24569077735493,29022432365,3862037734,80657752,0,0,0,0,1,944477,105.8787032399942,100000,9434.13072,444,839167,48223,94847,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,9674011.0,96.74011,65831380.0,658.3138,31004508.0,310.04508,30915568.0,309.15568,12315261.0,123.15261,100198.0,1.00198,3775704.0,37.75704,152528.0,1.52528,6155082.0,61.55082,1453739.0,14.53739,121786.0,1.21786,39873571282.0,398735.71282,48795859.0,487.95859,7371366.0,73.71366,16950.0,0.1695,0.8718765524967614,0.8962739118773895,62.3,69.9
88,extend,10000,True,zipfian,EXTEND,393370991,3370994054,1436608816,1429833328,560862350,8809142,560338647,0,114,396175650,681,45837,688170251,566085264,6660942159,11975033074,1182974066,172106358,24610005645297,29072744338,3869718033,80674235,0,0,0,0,1,954811,104.73276910299523,100000,9537.437,419,984575,49119,96319,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,11115807.0,111.15807,68012564.0,680.12564,31594052.0,315.94052,31505610.0,315.0561,12613929.0,126.13929,100187.0,1.00187,3876916.0,38.76916,114331.0,1.14331,5999196.0,59.99196,1581927.0,15.81927,96503.0,0.96503,40927909804.0,409279.09804,50311973.0,503.11973,7680299.0,76.80299,16483.0,0.16483,0.85952185215591,0.8955013697402984,63.0,75.6
89,extend,10000,True,zipfian,EXTEND,404119867,3438529679,1468651244,1461787234,573605345,8909329,573076399,0,124,433560228,681,45913,693646211,566229061,6667455537,11978918293,1184554113,172245634,24651324932379,29123332084,3877170011,80695259,0,0,0,0,1,992286,100.77739683921772,100000,9912.63844,443,790527,50303,98815,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,10748876.0,107.48876,67535625.0,675.35625,32042428.0,320.42428,31953906.0,319.53906,12742995.0,127.42995,100187.0,1.00187,3885219.0,38.85219,143797.0,1.43797,6513378.0,65.13378,1580047.0,15.80047,139276.0,1.39276,41319287082.0,413192.87082,50587746.0,505.87746,7451978.0,74.51978,21024.0,0.21024,0.8626947114346427,0.8948330150427931,61.2,71.1
90,extend,10000,True,zipfian,EXTEND,415991633,3508761147,1501189667,1494236338,586619681,9009527,586085512,0,134,471372600,681,45991,699564604,566325660,6674025452,11982879195,1186170312,172351680,24693630260806,29175214630,3885133104,80710343,0,0,0,0,1,986640,101.35409065109867,100000,9856.24308,413,867327,50815,99327,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,11871766.0,118.71766,70231468.0,702.31468,32538423.0,325.38423,32449104.0,324.49104,13014336.0,130.14336,100198.0,1.00198,3960902.0,39.60902,96599.0,0.96599,6569915.0,65.69915,1616199.0,16.16199,106046.0,1.06046,42305328427.0,423053.28427,51882546.0,518.82546,7963093.0,79.63093,15084.0,0.15084,0.8554044046547545,0.8940081945747421,62.7,74.7
91,extend,10000,True,zipfian,EXTEND,427426171,3578446767,1533776666,1526733601,599638716,9109725,599099261,0,144,509619426,681,46068,705451876,566397533,6680366897,11986841480,1187799190,172457399,24736101482409,29227296327,3893038083,80728743,0,0,0,0,1,995088,100.49362468445,100000,9940.20048,434,717311,51103,100991,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,11434538.0,114.34538,69685620.0,696.8562,32586999.0,325.86999,32497263.0,324.97263,13019035.0,130.19035,100198.0,1.00198,3962285.0,39.62285,71873.0,0.71873,6341445.0,63.41445,1628878.0,16.28878,105719.0,1.05719,42471221603.0,424712.21603,52081697.0,520.81697,7904979.0,79.04979,18400.0,0.184,0.8590419658699383,0.8933001176983413,62.3,68.1
92,extend,10000,True,zipfian,EXTEND,438939609,3648270851,1566501504,1559368703,612686390,9209923,612141690,0,154,548288607,681,46147,711526484,566523448,6686361527,11990827125,1189379778,172553791,24778802098940,29279415205,3901182709,80744287,0,0,0,0,1,978645,102.18209871812556,100000,9776.3444,445,700927,50847,101247,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,11513438.0,115.13438,69824084.0,698.24084,32724838.0,327.24838,32635102.0,326.35102,13047674.0,130.47674,100198.0,1.00198,3985645.0,39.85645,125915.0,1.25915,5994630.0,59.9463,1580588.0,15.80588,96392.0,0.96392,42700616531.0,427006.16531,52118878.0,521.18878,8144626.0,81.44626,15544.0,0.15544,0.8584486259613368,0.8926065556702456,62.9,76.4
93,extend,10000,True,zipfian,EXTEND,450184636,3719286867,1599837705,1592615168,625953965,9310121,625404021,0,164,587374371,681,46226,717945986,566643011,6692111723,11994876862,1190979995,172634047,24822187844634,29332303151,3909189622,80759562,0,0,0,0,1,989395,101.07186715113782,100000,9883.75502,446,795135,52095,103359,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,11245027.0,112.45027,71016016.0,710.16016,33336201.0,333.36201,33246465.0,332.46465,13267575.0,132.67575,100198.0,1.00198,4049737.0,40.49737,119563.0,1.19563,5750196.0,57.50196,1600217.0,16.00217,80256.0,0.80256,43385745694.0,433857.45694,52887946.0,528.87946,8006913.0,80.06913,15275.0,0.15275,0.8633006999437145,0.8920283696204458,63.4,78.0
94,extend,10000,True,zipfian,EXTEND,461299082,3791861139,1633974869,1626661719,639625734,9410330,639070543,0,174,626880603,682,46306,724201542,566745007,6698623798,11999036369,1192612167,172750941,24866797968446,29386442374,3917229367,80775742,0,0,0,0,1,1042876,95.88867708145553,100000,10418.22407,422,1902591,53695,104383,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,11114446.0,111.14446,72574272.0,725.74272,34137164.0,341.37164,34046551.0,340.46551,13671769.0,136.71769,100209.0,1.00209,4159507.0,41.59507,101996.0,1.01996,6512075.0,65.12075,1632172.0,16.32172,116894.0,1.16894,44610123812.0,446101.23812,54139223.0,541.39223,8039745.0,80.39745,16180.0,0.1618,0.8671930187770351,0.8915396886008824,62.3,67.4
95,extend,10000,True,zipfian,EXTEND,472885655,3861337812,1667553009,1660148289,652962061,9510550,652401646,0,184,666824730,682,46386,729572419,566842818,6706081170,12003143081,1194189315,172954902,24910515505265,29439536496,3925388052,80792691,0,0,0,0,1,1098437,91.03844826785696,100000,10974.40915,433,955391,54303,108031,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,11586573.0,115.86573,69476673.0,694.76673,33578140.0,335.7814,33486570.0,334.8657,13336327.0,133.36327,100220.0,1.0022,4106712.0,41.06712,97811.0,0.97811,7457372.0,74.57372,1577148.0,15.77148,203961.0,2.03961,43717536819.0,437175.36819,53094122.0,530.94122,8158685.0,81.58685,16949.0,0.16949,0.857067492708101,0.8908949530174283,58.0,68.8
96,extend,10000,True,zipfian,EXTEND,485502218,3934207401,1701785241,1694287279,666631448,9610770,666065734,0,194,707178003,682,46468,736563303,567053537,6713100284,12007300396,1195924660,173051126,24955140665216,29493777343,3933298938,80820670,0,0,0,0,1,1052956,94.97073002100753,100000,10519.05977,464,883199,54815,107135,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,12616563.0,126.16563,72869589.0,728.69589,34232232.0,342.32232,34138990.0,341.3899,13669387.0,136.69387,100220.0,1.0022,4157315.0,41.57315,210719.0,2.10719,7019114.0,70.19114,1735345.0,17.35345,96224.0,0.96224,44625159951.0,446251.59951,54240847.0,542.40847,7910886.0,79.10886,27979.0,0.27979,0.8524139558884344,0.8901506524517216,60.4,80.6
97,extend,10000,True,zipfian,EXTEND,497524620,4012199207,1736611325,1729021416,680541401,9710968,679970402,0,204,747954075,682,46552,743076383,567142151,6720614628,12011564569,1197673248,173167618,25000855426552,29549409540,3942156962,80838164,0,0,0,0,1,1065578,93.84578135059094,100000,10645.23108,454,887807,54591,107199,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,12022402.0,120.22402,77991806.0,779.91806,34826084.0,348.26084,34734137.0,347.34137,13909953.0,139.09953,100198.0,1.00198,4264173.0,42.64173,88614.0,0.88614,7514344.0,75.14344,1748588.0,17.48588,116492.0,1.16492,45714761336.0,457147.61336,55632197.0,556.32197,8858024.0,88.58024,17494.0,0.17494,0.866438840410616,0.8896773640502577,61.9,75.8
98,extend,10000,True,zipfian,EXTEND,509681199,4086077155,1771896092,1764214154,694552006,9811188,693975640,0,214,789152835,682,46636,749258308,567235969,6727396293,12015876256,1199335576,173297694,25046895135847,29605115060,3950390701,80851241,0,0,0,0,1,1081394,92.47323362252796,100000,10803.81231,450,929279,54911,108159,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,12156579.0,121.56579,73877948.0,738.77948,35284767.0,352.84767,35192738.0,351.92738,14010605.0,140.10605,100220.0,1.0022,4311687.0,43.11687,93818.0,0.93818,6781665.0,67.81665,1662328.0,16.62328,130076.0,1.30076,46039709295.0,460397.09295,55705520.0,557.0552,8233739.0,82.33739,13077.0,0.13077,0.8587011584314284,0.889097476468407,61.2,73.8
99,extend,10000,True,zipfian,EXTEND,522224918,4160844985,1807380883,1799606997,708748760,9911397,708167005,0,224,830769843,684,46720,755295685,567330659,6734878255,12020247450,1200957997,173474192,25093481990048,29661471689,3958621742,80869102,0,0,0,0,1,1126825,88.7449248996073,100000,11257.86082,445,904191,56351,111679,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,12543719.0,125.43719,74767830.0,747.6783,35484791.0,354.84791,35392843.0,353.92843,14196754.0,141.96754,100209.0,1.00209,4371194.0,43.71194,94690.0,0.9469,7481962.0,74.81962,1622421.0,16.22421,176498.0,1.76498,46586854201.0,465868.54201,56356629.0,563.56629,8231041.0,82.31041,17861.0,0.17861,0.8563337938260608,0.8884866276146209,63.7,62.4
100,extend,10000,True,zipfian,EXTEND,535433854,4235957355,1842654982,1834786898,722842128,10011617,722255045,0,234,872809539,685,46804,761522358,567423346,6742467330,12024613969,1202790096,173624736,25139992723548,29718141199,3966898499,80887514,0,0,0,0,1,1112356,89.89927685021702,100000,11113.44858,455,1013759,56831,112319,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,13208936.0,132.08936,75112370.0,751.1237,35274099.0,352.74099,35179901.0,351.79901,14093368.0,140.93368,100220.0,1.0022,4366519.0,43.66519,92687.0,0.92687,7589075.0,75.89075,1832099.0,18.32099,150544.0,1.50544,46510733500.0,465107.335,56669510.0,566.6951,8276757.0,82.76757,18412.0,0.18412,0.8504445122222264,0.8877824452981257,60.5,61.0
1,reference,10000,True,uniform,READ,1,342922,124838,102110,10119,1,0,0,0,0,681,42609,386625947,560854007,6446765772,11815671704,1119291096,168793140,22856180021573,26811823830,3545527639,79374462,1,0,0,0,0,4075,24539.877300613494,100000,36.08221,26,13095,48,84,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999970838934688,0.0,1.3
2,reference,10000,True,uniform,READ,1,645437,248752,203373,10119,1,0,0,0,0,681,42611,386654376,560854007,6446811205,11815703352,1119291302,168793149,22856876238035,26813221890,3545568701,79374462,1,0,0,0,0,4630,21598.272138228946,100000,41.36787,26,13031,55,88,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,302515.0,3.02515,123914.0,1.23914,101263.0,1.01263,0.0,0.0,0.0,0.0,31648.0,0.31648,0.0,0.0,45433.0,0.45433,206.0,0.00206,9.0,9e-05,696216462.0,6962.16462,1398060.0,13.9806,41062.0,0.41062,0.0,0.0,1.0,0.99999845066451,0.0,2.5
3,reference,10000,True,uniform,READ,1,947952,372666,304636,10119,1,0,0,0,0,681,42613,386744963,560854007,6446841398,11815736281,1119385964,168793313,22857927473521,26815294216,3545607986,79375371,1,0,0,0,0,4264,23452.157598499063,100000,37.53498,26,16511,51,81,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,302515.0,3.02515,123914.0,1.23914,101263.0,1.01263,0.0,0.0,0.0,0.0,32929.0,0.32929,0.0,0.0,30193.0,0.30193,94662.0,0.94662,164.0,0.00164,1051235486.0,10512.35486,2072326.0,20.72326,39285.0,0.39285,909.0,0.00909,1.0,0.9999989450953792,0.0,4.1
4,reference,10000,True,uniform,READ,1,1250467,496580,405899,10119,1,0,0,0,0,681,42616,386922612,560854007,6446860583,11815758061,1119443282,168793359,22859438348489,26818047240,3545745926,79378191,1,0,0,0,0,4501,22217.285047767164,100000,40.02402,26,13791,53,82,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,302515.0,3.02515,123914.0,1.23914,101263.0,1.01263,0.0,0.0,0.0,0.0,21780.0,0.2178,0.0,0.0,19185.0,0.19185,57318.0,0.57318,46.0,0.00046,1510874968.0,15108.74968,2753024.0,27.53024,137940.0,1.3794,2820.0,0.0282,1.0,0.9999992002994079,0.1,4.9
5,reference,10000,True,uniform,READ,1,1553055,621384,507176,10119,1,0,0,0,0,681,42620,387138016,560854007,6446886466,11815786609,1119591894,168793469,22861399706147,26821390594,3545954910,79378441,1,0,0,0,0,4112,24319.06614785992,100000,36.42319,26,12751,53,84,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,302588.0,3.02588,124804.0,1.24804,101277.0,1.01277,0.0,0.0,0.0,0.0,28548.0,0.28548,0.0,0.0,25883.0,0.25883,148612.0,1.48612,110.0,0.0011,1961357658.0,19613.57658,3343354.0,33.43354,208984.0,2.08984,250.0,0.0025,1.0,0.999999356108215,0.1,5.5
6,reference,10000,True,uniform,READ,1,1855570,745298,608439,10119,1,0,0,0,0,681,42625,387470954,560854007,6446922021,11815824828,1119752972,168793622,22863823313371,26825332914,3546270457,79378925,1,0,0,0,0,4589,21791.239921551536,100000,41.22305,27,12495,54,85,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,302515.0,3.02515,123914.0,1.23914,101263.0,1.01263,0.0,0.0,0.0,0.0,38219.0,0.38219,0.0,0.0,35555.0,0.35555,161078.0,1.61078,153.0,0.00153,2423607224.0,24236.07224,3942320.0,39.4232,315547.0,3.15547,484.0,0.00484,1.0,0.99999946108233,0.2,7.0
7,reference,10000,True,uniform,READ,1,2158231,870992,709730,10119,1,0,0,0,0,681,42631,387899280,560854007,6446971968,11815877439,1119922348,168794077,22866765100370,26829973589,3546651600,79384295,1,0,0,0,0,4654,21486.892995272883,100000,41.50032,26,16343,54,86,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,302661.0,3.02661,125694.0,1.25694,101291.0,1.01291,0.0,0.0,0.0,0.0,52611.0,0.52611,0.0,0.0,49947.0,0.49947,169376.0,1.69376,455.0,0.00455,2941786999.0,29417.86999,4640675.0,46.40675,381143.0,3.81143,5370.0,0.0537,1.0,0.9999995366577829,0.3,8.2
8,reference,10000,True,uniform,READ,1,2460819,995796,811007,10119,1,0,0,0,0,681,42637,388461028,560854007,6447005668,11815913815,1120104677,168794289,22870053384954,26835099501,3547040056,79390476,1,0,0,0,0,4462,22411.474675033616,100000,39.61267,26,13647,52,80,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,302588.0,3.02588,124804.0,1.24804,101277.0,1.01277,0.0,0.0,0.0,0.0,36376.0,0.36376,0.0,0.0,33700.0,0.337,182329.0,1.82329,212.0,0.00212,3288284584.0,32882.84584,5125912.0,51.25912,388456.0,3.88456,6181.0,0.06181,1.0,0.9999995936313911,0.3,9.4
9,reference,10000,True,uniform,READ,1,2763407,1120600,912284,10119,1,0,0,0,0,681,42644,389285429,560854007,6447074012,11815984812,1120244851,168795162,22873842237245,26840719427,3547665668,79394328,1,0,0,0,0,4341,23036.1667818475,100000,38.38458,26,15255,52,89,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,302588.0,3.02588,124804.0,1.24804,101277.0,1.01277,0.0,0.0,0.0,0.0,70997.0,0.70997,0.0,0.0,68344.0,0.68344,140174.0,1.40174,873.0,0.00873,3788852291.0,37888.52291,5619926.0,56.19926,625612.0,6.25612,3852.0,0.03852,1.0,0.9999996381279926,0.4,11.7
10,reference,10000,True,uniform,READ,1,3065995,1245404,1013561,10119,1,0,0,0,0,681,42652,390213636,560854007,6447112520,11816025983,1120442234,168795312,22878131859983,26846952034,3548410041,79397999,1,0,0,0,0,4359,22941.04152328516,100000,38.75263,26,13191,54,83,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,302588.0,3.02588,124804.0,1.24804,101277.0,1.01277,0.0,0.0,0.0,0.0,41171.0,0.41171,0.0,0.0,38508.0,0.38508,197383.0,1.97383,150.0,0.0015,4289622738.0,42896.22738,6232607.0,62.32607,744373.0,7.44373,3671.0,0.03671,1.0,0.9999996738417141,0.6,12.3
11,reference,10000,True,uniform,READ,1,3368656,1371098,1114852,10119,1,0,0,0,0,681,42661,391209661,560854007,6447187375,11816103505,1120646935,168795726,22882923503353,26853822047,3549244506,79405844,1,0,0,0,0,4587,21800.74122520166,100000,40.86912,26,16095,53,85,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,302661.0,3.02661,125694.0,1.25694,101291.0,1.01291,0.0,0.0,0.0,0.0,77522.0,0.77522,0.0,0.0,74855.0,0.74855,204701.0,2.04701,414.0,0.00414,4791643370.0,47916.4337,6870013.0,68.70013,834465.0,8.34465,7845.0,0.07845,1.0,0.9999997031457937,0.7,13.6
12,reference,10000,True,uniform,READ,1,3671244,1495902,1216129,10119,1,0,0,0,0,681,42671,392391178,560854007,6447236310,11816155107,1120857503,168795986,22888243624982,26861280155,3550250447,79414719,1,0,0,0,0,4240,23584.90566037736,100000,37.27503,24,12711,50,80,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,302588.0,3.02588,124804.0,1.24804,101277.0,1.01277,0.0,0.0,0.0,0.0,51602.0,0.51602,0.0,0.0,48935.0,0.48935,210568.0,2.10568,260.0,0.0026,5320121629.0,53201.21629,7458108.0,74.58108,1005941.0,10.05941,8875.0,0.08875,1.0,0.9999997276128398,0.8,15.5
13,reference,10000,True,uniform,READ,1,3973905,1621596,1317420,10119,1,0,0,0,0,681,42682,393568501,560854007,6447379463,11816300927,1121092267,168797741,22893885529238,26869173372,3551372977,79426433,1,0,0,0,0,4248,23540.48964218456,100000,37.84727,26,13095,52,86,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,302661.0,3.02661,125694.0,1.25694,101291.0,1.01291,0.0,0.0,0.0,0.0,145820.0,1.4582,0.0,0.0,143153.0,1.43153,234764.0,2.34764,1755.0,0.01755,5641904256.0,56419.04256,7893217.0,78.93217,1122530.0,11.2253,11714.0,0.11714,1.0,0.9999997483584161,0.9,18.8
14,reference,10000,True,uniform,READ,1,4276639,1748180,1418725,10119,1,0,0,0,0,681,42693,394871748,560854007,6447480495,11816404631,1121326996,168799226,22899923309716,26877658318,3552385840,79438328,1,0,0,0,0,4440,22522.52252252252,100000,39.3012,26,11279,54,83,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,302734.0,3.02734,126584.0,1.26584,101305.0,1.01305,0.0,0.0,0.0,0.0,103704.0,1.03704,0.0,0.0,101032.0,1.01032,234729.0,2.34729,1485.0,0.01485,6037780478.0,60377.80478,8484946.0,84.84946,1012863.0,10.12863,11895.0,0.11895,1.0,0.9999997661715739,0.9,22.6
15,reference,10000,True,uniform,READ,1,4579300,1873874,1520016,10119,1,0,0,0,0,681,42705,396454150,560854007,6447544705,11816471510,1121552262,168799349,22906416229816,26886752924,3553527166,79446420,1,0,0,0,0,4525,22099.44751381216,100000,40.11066,26,16895,54,92,100000,big_4GB,4,postgresql_arrayjson_vacuum_notfull_bigcache_run4_zipfian_heavy_pure.csv,0.0,0.0,302661.0,3.02661,125694.0,1.25694,101291.0,1.01291,0.0,0.0,0.0,0.0,66879.0,0.66879,0.0,0.0,64210.0,0.6421,225266.0,2.25266,123.0,0.00123,6492920100.0,64929.201,9094606.0,90.94606,1141326.0,11.41326,8092.0,0.08092,1.0,0.9999997816260604,1.0,24.4
