Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
59,run,10000,true,uniform,READ,142937068,536689771,279621742,276312664,11948959,5900630,11586633,0,0,0,169,1001,2544106,15258218,118151740,614909847,30090337,1804837,413646988324,429748646,48412402,5026521,1,0,0,0,0,20489,4880.667675337986,99975,199.9627006751688,97,19471,251,396,99975,25
59,reference,10000,true,uniform,READ,103676,17791750,7338638,5976928,10181,12,62,0,0,0,169,1001,2544106,15258281,118165717,614912175,30090337,1804837,413646988324,429748646,48412402,5026521,1,0,0,0,0,3922,25497.195308516064,100000,34.7439,18,12375,47,84,100000
59,clean-run,10000,true,uniform,READ,836019,5386328,3634760,3624676,362313,1,0,0,0,0,169,1003,2546106,15266656,118412607,616024897,30143017,1806068,414301199996,430460791,48413445,5026732,1,0,0,0,0,16968,5893.446487505894,99965,164.71863152103236,115,23823,208,314,99965,35
59,avg-run,10000,true,uniform,READ,1715664,10324628,7767375,7726358,772326,5,0,0,0,0,169,1004,2546199,15282387,118677282,616980568,30189011,1816250,415337758653,431635221,48550954,5026739,1,0,0,0,0,14134,7075.137965190322,100000,136.48096,91,31663,168,342,100000
60,extend,10000,true,uniform,EXTEND,145611508,543435199,284131660,280776400,12309419,6000647,11941634,0,0,0,169,1008,2548097,15366497,119295216,618997378,30332787,1834136,417564383895,433419744,48885942,5026739,0,0,0,0,1,182366,548.3478279942533,99973,1816.220219459254,559,138495,2085,9791,99973,27
60,run,10000,true,uniform,READ,147499475,546812112,287830352,284464938,12309419,6000647,11941634,0,0,0,169,1008,2548097,15369678,119323550,620876077,30332787,1834136,417566107438,433427085,48886274,5026739,1,0,0,0,0,21010,4759.63826749167,99965,205.10054519081677,113,23055,246,382,99965,35
60,reference,10000,true,uniform,READ,105507,18092565,7463468,6078214,10181,12,62,0,0,0,169,1008,2548097,15369791,119339704,620883214,30332787,1834136,417566107438,433427085,48886274,5026739,1,0,0,0,0,4186,23889.15432393693,100000,37.03491,21,11751,49,98,100000
60,clean-run,10000,true,uniform,READ,846521,5391762,3688454,3678370,367772,1,0,0,0,0,169,1010,2549813,15376986,119590266,622012405,30332853,1836414,418231647669,434150259,48887409,5026781,1,0,0,0,0,17082,5854.115443156539,99972,165.80549553875085,110,17151,207,319,99972,28
60,avg-run,10000,true,uniform,READ,1726456,10325258,7821068,7780051,777785,5,0,0,0,0,169,1012,2550003,15396206,119909773,622970504,30375952,1848649,419239772318,435294980,49013880,5026783,1,0,0,0,0,17872,5595.344673231871,100000,173.93805,126,19423,215,295,100000
61,extend,10000,true,uniform,EXTEND,150208327,553571040,292404161,288992554,12674995,6100658,12301828,0,0,0,169,1016,2552056,15481231,120514200,625020626,30544717,1860122,421525802654,437111892,49358427,5026783,0,0,0,0,1,183367,545.3543985559015,99967,1825.9318775195813,525,112447,2097,9823,99967,33
61,run,10000,true,uniform,READ,152112597,556941255,296157570,292735739,12674995,6100658,12301828,0,0,0,169,1016,2552056,15483663,120526241,626920668,30544717,1860122,421543994092,437118760,49362658,5026783,1,0,0,0,0,21074,4745.183638606814,99977,205.86869980095423,111,22159,242,369,99977,23
61,reference,10000,true,uniform,READ,107458,18395439,7590557,6180803,10181,29,62,0,0,0,169,1016,2552056,15483665,120533945,626925625,30544717,1860122,421543994092,437118760,49362658,5026783,1,0,0,0,0,4262,23463.16283435007,100000,37.83851,21,14583,51,91,100000
61,clean-run,10000,true,uniform,READ,858163,5389715,3743107,3732149,373154,1,0,0,0,0,169,1018,2556675,15488082,120779148,628070588,30577608,1860246,422219519344,437852846,49363681,5027096,1,0,0,0,0,17112,5843.85226741468,99972,166.45018605209458,115,18831,207,291,99972,28
61,avg-run,10000,true,uniform,READ,1711132,10286387,7874568,7833554,783154,5,0,0,0,0,169,1020,2556836,15511432,121116142,629025217,30618726,1873502,423234165950,438969072,49497499,5027105,1,0,0,0,0,18844,5306.728932286139,100000,183.83473,136,20047,229,335,100000
62,extend,10000,true,uniform,EXTEND,154839707,563725111,300796041,297337682,13046268,6200674,12667712,0,0,0,169,1024,2558904,15596006,121705811,631086446,30783858,1888632,425547542474,440813851,49851508,5027105,0,0,0,0,1,182996,546.4600319132659,99972,1822.0991177529709,533,218623,2145,9607,99972,28
62,run,10000,true,uniform,READ,156742210,567088318,304602513,301133818,13046268,6200674,12667712,0,0,0,169,1024,2558904,15598476,121717517,632984733,30783858,1888632,425561944622,440820519,49854874,5027105,1,0,0,0,0,21071,4745.859237815006,99978,205.77484046490227,117,19727,244,368,99978,22
62,reference,10000,true,uniform,READ,109322,18696294,7716277,6282103,10181,29,62,0,0,0,169,1024,2558904,15598476,121717517,632989511,30783858,1888632,425561944622,440820519,49854874,5027105,1,0,0,0,0,3612,27685.49280177187,100000,31.38025,18,12151,45,79,100000
62,clean-run,10000,true,uniform,READ,868126,5388422,3796606,3785648,378543,1,0,0,0,0,169,1026,2559271,15602457,121937639,634146296,30817949,1888684,426248401518,441565651,49855928,5095828,1,0,0,0,0,16982,5888.5879166175955,99967,164.9979393199756,112,20111,208,295,99967,33
62,avg-run,10000,true,uniform,READ,1720206,10286047,7928116,7887102,788543,5,0,0,0,0,169,1028,2559422,15621444,122283982,635101409,30862115,1902575,426935637859,442396869,49855970,5095828,1,0,0,0,0,16691,5991.2527709544065,100000,161.84274,112,21215,199,313,100000
63,extend,10000,true,uniform,EXTEND,159478603,573885461,309303820,305799362,13422550,6300686,13038795,0,0,0,169,1032,2561273,15705599,122881319,637178263,31007577,1920172,429399279937,444454644,50287884,5095828,0,0,0,0,1,183760,544.1880713974749,99979,1829.6357435061364,592,138367,2105,9591,99979,21
63,run,10000,true,uniform,READ,161394942,577237895,313161574,309644689,13422550,6300686,13038795,0,0,0,169,1032,2561297,15709741,122958240,639089548,31007577,1920172,429416641904,444459381,50292042,5095828,1,0,0,0,0,21037,4753.52949565052,99974,205.2646288034889,111,23855,248,353,99974,26
63,reference,10000,true,uniform,READ,111186,18997149,7841997,6383403,10181,29,62,0,0,0,169,1032,2561297,15710009,122967807,639095423,31007577,1920172,429416641904,444459381,50292042,5095828,1,0,0,0,0,3505,28530.670470756064,100000,30.43609,17,12375,42,81,100000
63,clean-run,10000,true,uniform,READ,875749,5379820,3849936,3838978,383742,1,0,0,0,0,169,1034,2565039,15715225,123228350,640262618,31034929,1922953,430117155875,445222350,50295584,5096118,1,0,0,0,0,16949,5900.053100477904,99975,164.4514528632158,108,23903,207,289,99975,25
63,avg-run,10000,true,uniform,READ,1727211,10277999,7981397,7940383,793742,5,0,0,0,0,169,1036,2565952,15730269,123467714,641214995,31075836,1931140,431237728041,446383221,50453890,5096132,1,0,0,0,0,18506,5403.652869339674,100000,180.24977,138,22543,218,304,100000
64,extend,10000,true,uniform,EXTEND,164184091,584063103,317925810,314369776,13803916,6400706,13415074,0,0,0,169,1040,2568329,15815657,124068887,643315111,31237633,1947443,433560836995,448212149,50804517,5096132,0,0,0,0,1,183256,545.6847251931724,99965,1824.8747761716602,649,81151,2085,9343,99965,35
64,run,10000,true,uniform,READ,166142904,587415673,321834980,318263458,13803916,6400706,13415074,0,0,0,169,1040,2568329,15819987,124148677,645270703,31237633,1947443,433575823326,448218643,50808127,5096132,1,0,0,0,0,21912,4563.709382986492,99970,214.16753025907772,119,21775,263,378,99970,30
64,reference,10000,true,uniform,READ,113050,19298004,7967717,6484703,10181,29,62,0,0,0,169,1040,2568329,15820080,124161382,645272566,31237633,1947443,433575823326,448218643,50808127,5096132,1,0,0,0,0,3707,26975.991367682764,100000,32.41308,17,13143,45,83,100000
64,clean-run,10000,true,uniform,READ,885289,5362558,3899848,3888890,388829,1,0,0,0,0,169,1042,2570324,15825642,124420312,646455520,31272741,1949592,434283484313,448985368,50809149,5096132,1,0,0,0,0,17445,5732.301519059903,99976,169.77512603024726,114,18255,211,364,99976,24
64,avg-run,10000,true,uniform,READ,1737979,10259506,8031308,7990294,798829,5,0,0,0,0,169,1044,2572694,15845510,124702573,647410401,31313251,1959022,435410512007,450151687,50967223,5096132,1,0,0,0,0,18941,5279.552293965472,100000,184.64364,132,18639,226,338,100000
65,extend,10000,true,uniform,EXTEND,168971954,594267603,326658258,323040542,14190177,6500710,13796361,0,0,0,169,1048,2574456,15932579,125294421,649557385,31475153,1967069,437824496709,452004572,51323352,5096132,0,0,0,0,1,186838,535.2230274355323,99960,1861.179331732693,576,72447,2133,10383,99960,40
65,run,10000,true,uniform,READ,170982381,597623209,330617282,326989475,14190177,6500710,13796361,0,0,0,169,1048,2574456,15937068,125368768,651562425,31475153,1967069,437833205162,452011856,51325453,5096132,1,0,0,0,0,21732,4601.509295048776,99979,212.31110533211975,107,21727,258,378,99979,21
65,reference,10000,true,uniform,READ,114914,19598859,8093437,6586003,10181,29,62,0,0,0,169,1048,2574456,15937133,125379018,651566322,31475153,1967069,437833205162,452011856,51325453,5096132,1,0,0,0,0,3570,28011.204481792716,100000,31.27457,17,12287,45,84,100000
65,clean-run,10000,true,uniform,READ,896961,5343381,3950078,3939120,393803,8,0,0,0,0,169,1050,2576075,15942473,125643914,652767709,31522862,1968384,438551820746,452789250,51326516,5096305,1,0,0,0,0,17361,5760.036864235931,99971,169.05845695251622,107,18863,214,337,99971,29
65,avg-run,10000,true,uniform,READ,1752396,10237587,8081539,8040525,803803,12,0,0,0,0,169,1052,2579171,15959283,125912450,653723537,31563411,1977191,439667009479,453937435,51468488,5096314,1,0,0,0,0,19028,5255.413075467732,100000,185.33016,136,17087,224,335,100000
66,extend,10000,true,uniform,EXTEND,173868363,604486636,335501750,331827764,14581210,6600730,14182615,0,0,0,169,1056,2581070,16046907,126535032,655926118,31722616,1984989,442179935232,455815408,51840081,5096314,0,0,0,0,1,188541,530.3886157387518,99976,1877.3195766984077,586,130495,2175,9911,99976,24
66,run,10000,true,uniform,READ,175917734,607845058,339508354,335824275,14581210,6600730,14182615,0,0,0,169,1056,2581145,16051463,126602848,657963066,31722616,1984989,442184815576,455823119,51841178,5096314,1,0,0,0,0,22735,4398.504508467121,99967,222.52001160382926,118,20543,266,378,99967,33
66,reference,10000,true,uniform,READ,116778,19899714,8219157,6687303,10181,29,62,0,0,0,169,1056,2581231,16051547,126615951,657973565,31722616,1984989,442184815576,455823119,51841178,5096314,1,0,0,0,0,3819,26184.86514794449,100000,33.62175,19,13735,46,92,100000
66,clean-run,10000,true,uniform,READ,908002,5317185,3997566,3987482,398582,1,0,0,0,0,169,1058,2582752,16060460,126890524,659191399,31779589,1985442,442914181825,456610896,51842251,5096394,1,0,0,0,0,17996,5556.7903978661925,99971,174.89836052455212,115,22783,216,325,99971,29
66,avg-run,10000,true,uniform,READ,1795542,10257330,8130181,8089164,808595,5,0,0,0,0,169,1060,2583723,16080768,127198718,660148250,31821809,1994375,444035744559,457796878,51979435,5096397,1,0,0,0,0,17245,5798.782255726297,100000,167.46916,117,21887,204,344,100000
67,extend,10000,true,uniform,EXTEND,178849550,614730475,344448357,340718086,14976707,6700748,14573333,0,0,0,169,1064,2585653,16169672,127817913,662391682,31977341,2002580,446579113293,459687080,52351936,5096397,0,0,0,0,1,190394,525.226635293129,99974,1895.9956188609037,663,67711,2207,9143,99974,26
67,run,10000,true,uniform,READ,180928402,618081523,348502391,344762046,14976707,6700748,14573333,0,0,0,169,1064,2585815,16174152,127895119,664467500,32017323,2005711,446582663834,459693672,52352727,5096397,1,0,0,0,0,23020,4344.0486533449175,99964,225.5809591452923,121,18911,276,384,99964,36
67,reference,10000,true,uniform,READ,118642,20200569,8344877,6788603,10181,29,62,0,0,0,169,1064,2585815,16174216,127903216,664469363,32017323,2005711,446582663834,459693672,52352727,5096397,1,0,0,0,0,3731,26802.46582685607,100000,32.69924,17,13607,48,88,100000
67,clean-run,10000,true,uniform,READ,920944,5273459,4044400,4033442,403361,1,0,0,0,0,169,1066,2586975,16179655,128184136,665700157,32017371,2005879,447322839168,460491735,52353817,5096579,1,0,0,0,0,18342,5451.968160505942,99959,178.50813833671805,114,20815,228,346,99959,41
67,avg-run,10000,true,uniform,READ,1775197,10168847,8175861,8134847,813361,5,0,0,0,0,169,1068,2589792,16198549,128459104,666660294,32055689,2014316,448454492960,461646996,52490955,5096581,1,0,0,0,0,19678,5081.817257851408,100000,191.95123,146,18303,239,319,100000
68,extend,10000,true,uniform,EXTEND,183889950,624991432,353499736,349713197,15377223,6800765,14969243,0,0,0,169,1072,2591799,16287495,129076632,668926699,32244817,2022087,451018918729,463552542,52867916,5096581,0,0,0,0,1,189063,528.9242210268535,99973,1882.928270633071,555,70527,2187,8919,99973,27
68,run,10000,true,uniform,READ,185982261,628339188,357599418,353802801,15377223,6800765,14969243,0,0,0,169,1073,2591901,16291975,129157769,671003698,32244817,2022087,451022708819,463559175,52868763,5096581,1,0,0,0,0,23201,4310.159044868756,99969,227.07553341535876,121,18015,273,385,99969,31
68,reference,10000,true,uniform,READ,120506,20501424,8470597,6889903,10181,29,62,0,0,0,169,1073,2591943,16292045,129170493,671016999,32244817,2022087,451022708819,463559175,52868763,5096581,1,0,0,0,0,3773,26504.1081367612,100000,33.19884,17,12527,46,84,100000
68,clean-run,10000,true,uniform,READ,937385,5226751,4092111,4081153,407967,1,0,0,0,0,169,1075,2593100,16297420,129447731,672270517,32265136,2022258,451773322862,464366963,52869826,5099336,1,0,0,0,0,18430,5425.9359739555075,99965,179.4312009203221,120,17695,225,321,99965,35
68,avg-run,10000,true,uniform,READ,1792868,10120909,8223572,8182558,817967,5,0,0,0,0,169,1077,2595949,16316649,129726760,673224788,32303753,2030720,452960967065,465539434,53028771,5099345,1,0,0,0,0,19561,5112.213077041051,100000,190.77244,138,21471,232,307,100000
69,extend,10000,true,uniform,EXTEND,188968798,635262777,362650930,358808121,15782028,6900783,15369508,0,0,0,169,1081,2597967,16404971,130345465,675513110,32492096,2036405,455531091772,467455512,53404736,5099345,0,0,0,0,1,188627,530.1467976482688,99974,1878.537099645908,640,73151,2185,8983,99974,26
69,run,10000,true,uniform,READ,191073792,638601520,366795905,362943015,15782028,6900783,15369508,0,0,0,169,1082,2597969,16409365,130427110,677613416,32492096,2036405,455549412127,467461765,53409120,5099345,1,0,0,0,0,23445,4265.3017701002345,99966,229.40340715843388,127,22415,275,385,99966,34
69,reference,10000,true,uniform,READ,122370,20802279,8596317,6991203,10181,29,62,0,0,0,169,1082,2597969,16409430,130440913,677616181,32492096,2036405,455549412127,467461765,53409120,5099345,1,0,0,0,0,4023,24857.071836937608,100000,35.564,21,12759,50,93,100000
69,clean-run,10000,true,uniform,READ,952681,5172939,4137429,4126471,412507,1,0,0,0,0,169,1084,2599337,16415240,130724904,678883095,32518800,2036617,456310507913,468278972,53410162,5102746,1,0,0,0,0,18969,5271.759186040382,99980,184.72762552510503,120,19983,231,342,99980,20
69,avg-run,10000,true,uniform,READ,1807830,10067428,8268889,8227875,822507,5,0,0,0,0,169,1086,2601822,16435772,131011620,679844468,32557808,2044994,457521997593,469460037,53578816,5102764,1,0,0,0,0,19987,5003.2521138740185,100000,195.25292,143,18559,242,335,100000
70,extend,10000,true,uniform,EXTEND,194076102,645550080,371903113,368004029,16191660,7000806,15774438,0,0,0,169,1091,2604049,16525278,131634239,682137273,32742744,2057135,460108240846,471389018,53957711,5102764,0,0,0,0,1,190706,524.3673507912704,99979,1899.3892417407656,627,189055,2183,9703,99979,21
70,run,10000,true,uniform,READ,196185770,648884035,376096040,372182744,16191660,7000806,15774438,0,0,0,169,1091,2604050,16529895,131716057,684236083,32742744,2057135,460129348379,471394794,53962718,5102764,1,0,0,0,0,24067,4155.067104333735,99968,235.9088808418694,123,20095,285,393,99968,32
70,reference,10000,true,uniform,READ,124234,21103134,8722037,7092503,10181,29,62,0,0,0,169,1091,2604050,16530027,131729809,684246940,32742744,2057135,460129348379,471394794,53962718,5102764,1,0,0,0,0,4031,24807.740014884643,100000,35.65714,18,12519,47,90,100000
70,clean-run,10000,true,uniform,READ,970689,5121281,4183037,4172953,417209,1,0,0,0,0,169,1093,2606766,16539320,132016129,685535957,32774680,2057385,460901280248,472221580,53963789,5103012,1,0,0,0,0,19097,5236.424569304079,99973,186.20527542436457,124,22911,229,336,99973,27
70,avg-run,10000,true,uniform,READ,1852461,10056584,8315652,8274635,827222,5,0,0,0,0,169,1095,2608777,16555088,132272439,686490193,32815119,2064568,462129354958,473438147,54133811,5103032,1,0,0,0,0,17410,5743.825387708213,100000,169.12273,116,21983,206,302,100000
71,extend,10000,true,uniform,EXTEND,199229923,655855699,381259280,377305050,16605664,7100822,16183781,0,0,0,169,1100,2611277,16645998,132945131,688801283,32990110,2081709,464871758291,475412844,54556241,5103032,0,0,0,0,1,197406,506.57021569759786,99961,1966.684076789948,672,122431,2247,10311,99961,39
71,run,10000,true,uniform,READ,201386274,659185153,385498185,381528424,16605664,7100822,16183781,0,0,0,169,1100,2611277,16650667,133030907,690947202,32990110,2081709,464887427582,475421121,54559980,5103032,1,0,0,0,0,24585,4067.520846044336,99964,240.59901564563242,134,22383,290,410,99964,36
71,reference,10000,true,uniform,READ,126098,21403989,8847757,7193803,10181,29,62,0,0,0,169,1100,2611277,16650744,133043490,690956560,32990110,2081709,464887427632,475421122,54559980,5103032,1,0,0,0,0,3633,27525.461051472612,100000,31.62617,18,12639,45,88,100000
71,clean-run,10000,true,uniform,READ,992857,5079185,4229820,4218862,421870,1,0,0,0,0,169,1102,2613178,16655721,133334578,692272261,33031220,2085818,465670828440,476257310,54561171,5103086,1,0,0,0,0,19441,5143.7683246746565,99974,189.447736411467,122,21999,233,337,99974,26
71,avg-run,10000,true,uniform,READ,1847784,9973963,8361331,8320317,831870,5,0,0,0,0,169,1104,2615086,16674208,133618250,693228204,33070808,2092986,466867767552,477423424,54715314,5103086,1,0,0,0,0,17640,5668.934240362812,100000,171.38179,119,23023,211,315,100000
72,extend,10000,true,uniform,EXTEND,204453682,666181150,390719012,386703057,17024861,7200848,16598173,0,0,0,169,1109,2617157,16764848,134259602,695584472,33241342,2112945,469568526485,479379219,55107177,5103086,0,0,0,0,1,193230,517.5179837499353,99982,1924.3303594647036,686,181759,2217,9927,99982,18
72,run,10000,true,uniform,READ,206591441,669508448,395006303,390977801,17024861,7200848,16598173,0,0,0,169,1109,2617157,16769214,134343657,697718231,33241342,2112945,469577833285,479384027,55109407,5103086,1,0,0,0,0,24432,4092.9927963326786,99973,239.29760035209506,135,22719,287,452,99973,27
72,reference,10000,true,uniform,READ,127962,21704844,8973477,7295103,10181,29,62,0,0,0,169,1109,2617157,16769552,134355808,697723178,33241342,2112945,469577833285,479384027,55109407,5103086,1,0,0,0,0,3928,25458.248472505093,100000,34.70988,17,14047,46,91,100000
72,clean-run,10000,true,uniform,READ,1017868,5057184,4279367,4268409,426675,1,0,0,0,0,169,1111,2620853,16775279,134636948,699054440,33283274,2114724,470373408483,480229871,55110815,5103256,1,0,0,0,0,19624,5095.801059926621,99968,191.65273887644045,119,33983,235,337,99968,32
72,avg-run,10000,true,uniform,READ,1873781,9950909,8410827,8369813,836675,5,0,0,0,0,169,1113,2621749,16794235,134894121,700021883,33318605,2124681,471592179049,481416004,55270203,5103261,1,0,0,0,0,20110,4972.650422675286,100000,196.4338,148,17055,236,321,100000
73,extend,10000,true,uniform,EXTEND,209692736,676513224,400283815,396216044,17448617,7300866,17017000,0,0,0,169,1118,2623889,16884856,135558016,702378410,33491146,2144524,474350967884,483408142,55684964,5103261,0,0,0,0,1,195224,512.2321026103348,99963,1944.6668567369927,593,228095,2211,10191,99963,37
73,run,10000,true,uniform,READ,211868036,679837350,404620566,400539791,17448617,7300866,17017000,0,0,0,169,1118,2623889,16889495,135645440,704549853,33491146,2144524,474360662240,483413862,55687287,5103261,1,0,0,0,0,25027,3995.6846605665883,99974,245.13595534839058,144,21295,293,401,99974,26
73,reference,10000,true,uniform,READ,129826,22005699,9099197,7396403,10181,29,62,0,0,0,169,1118,2623889,16889698,135657543,704554439,33491146,2144524,474360662290,483413863,55687287,5103261,1,0,0,0,0,4091,24443.901246638965,100000,36.3152,19,13247,50,100,100000
73,clean-run,10000,true,uniform,READ,1049103,5052327,4328458,4317500,431604,1,0,0,0,0,169,1120,2627711,16895248,135940462,705916568,33535426,2147270,475165023602,484269590,55688430,5103521,1,0,0,0,0,20380,4906.771344455348,99962,198.8825353634381,129,17631,243,342,99962,38
73,avg-run,10000,true,uniform,READ,1901627,9949444,8459919,8418905,841604,5,0,0,0,0,169,1122,2628636,16914055,136200622,706880639,33570983,2155733,476387625923,485454183,55846534,5103539,1,0,0,0,0,20370,4909.180166912126,100000,198.81354,145,21423,253,341,100000
74,extend,10000,true,uniform,EXTEND,215011900,686871804,409958270,405837769,17877452,7400881,17440875,0,0,0,169,1127,2630756,17005185,136876132,709274646,33736718,2180207,479193121871,487464116,56266333,5103539,0,0,0,0,1,196171,509.75934261435174,99960,1954.0219587835134,825,188671,2235,10519,99960,40
74,run,10000,true,uniform,READ,217208136,690192869,414343941,410210846,17877452,7400881,17440875,0,0,0,169,1127,2630756,17009815,136964579,711467415,33736718,2180207,479200429239,487469654,56268053,5103539,1,0,0,0,0,25212,3966.3652229097256,99970,247.33233970191057,129,20175,295,401,99970,30
74,reference,10000,true,uniform,READ,131690,22306554,9224917,7497703,10181,29,62,0,0,0,169,1127,2630756,17010055,136975765,711472236,33736718,2180207,479200429239,487469654,56268053,5103539,1,0,0,0,0,3815,26212.31979030144,100000,33.57468,18,12943,45,92,100000
74,clean-run,10000,true,uniform,READ,1081627,5062424,4377670,4366712,436564,1,0,0,0,0,169,1129,2634749,17016461,137251953,712860322,33785617,2183455,480014705676,488335321,56269091,5103863,1,0,0,0,0,20784,4811.393379522709,99976,203.14589501480356,127,79871,244,401,99976,24
74,avg-run,10000,true,uniform,READ,1935083,9958609,8509131,8468117,846564,5,0,0,0,0,169,1131,2635713,17036128,137528122,713837979,33820947,2193264,481236798646,489520240,56421797,5103883,1,0,0,0,0,20428,4895.2418249461525,100000,199.36309,151,19887,246,359,100000
75,extend,10000,true,uniform,EXTEND,220385703,697244168,419741860,415569449,18311583,7500905,17870071,0,0,0,169,1136,2637776,17127597,138206435,716257107,33985771,2214840,484064691540,491543937,56843493,5103883,0,0,0,0,1,196373,509.23497629511184,99969,1956.2111954705958,983,239487,2249,10343,99969,31
75,run,10000,true,uniform,READ,222594125,700563154,424177310,419993148,18311583,7500905,17870071,0,0,0,169,1136,2637776,17132760,138293696,718459910,33985771,2214840,484069689484,491549294,56844670,5103883,1,0,0,0,0,24771,4036.9787251221187,99976,242.7931303512843,136,19567,289,403,99976,24
75,reference,10000,true,uniform,READ,133554,22607409,9350637,7599003,10181,29,62,0,0,0,169,1136,2637778,17132847,138307919,718467011,33985771,2214840,484069689484,491549294,56844670,5103883,1,0,0,0,0,3834,26082.42044861763,100000,33.73675,17,11159,47,85,100000
75,clean-run,10000,true,uniform,READ,1112956,5083800,4426509,4415551,441499,1,0,0,0,0,169,1138,2639693,17138256,138583726,719905170,34037763,2218101,484897631463,492432887,56848441,5104718,1,0,0,0,0,20412,4899.078973153048,99978,199.5499209826162,132,19519,240,348,99978,22
75,avg-run,10000,true,uniform,READ,1966582,9979879,8558020,8517006,851499,5,0,0,0,0,169,1140,2640642,17156325,138855482,720863904,34075164,2226633,486111211729,493610969,56992346,5104778,1,0,0,0,0,17709,5646.846236376983,100000,172.23771,122,23247,208,318,100000
76,extend,10000,true,uniform,EXTEND,225804962,707637161,429635485,425412850,18750732,7600931,18304013,0,0,0,169,1145,2643032,17247602,139546218,723302099,34233429,2249403,489015117925,495667906,57436683,5104778,0,0,0,0,1,195905,510.4514943467497,99971,1951.1712596653028,671,358143,2227,11191,99971,29
76,run,10000,true,uniform,READ,228063978,710950290,434123154,429888612,18750732,7600931,18304013,0,0,0,169,1145,2643254,17252722,139628300,725554023,34277411,2250590,489018904231,495674026,57437551,5104778,1,0,0,0,0,25795,3876.7202946307425,99975,252.89731432858215,137,21999,302,423,99975,25
76,reference,10000,true,uniform,READ,135418,22908264,9476357,7700303,10181,29,62,0,0,0,169,1145,2643254,17253006,139643675,725562319,34277411,2250590,489018904231,495674026,57437551,5104778,1,0,0,0,0,4140,24154.589371980677,100000,36.76332,21,12479,50,100,100000
76,clean-run,10000,true,uniform,READ,1138828,5119379,4478749,4467791,446706,1,0,0,0,0,169,1147,2645400,17258760,139923369,727036754,34295284,2258081,489858232200,496567821,57441351,5104990,1,0,0,0,0,20807,4806.074878646609,99975,203.0341085271318,131,70335,245,356,99975,25
76,avg-run,10000,true,uniform,READ,1995082,10012783,8610218,8569204,856706,5,0,0,0,0,169,1149,2645620,17277836,140195809,727991084,34309821,2262360,491084896150,497739305,57584775,5105000,1,0,0,0,0,18055,5538.6319579063975,100000,175.91871,125,18575,214,344,100000
77,extend,10000,true,uniform,EXTEND,231320398,718050695,439644113,435370942,19195542,7700961,18743575,0,0,0,169,1154,2648136,17372596,140912926,730475461,34494119,2294603,493996569222,499807152,58023200,5105000,0,0,0,0,1,205890,485.69624556802177,99975,2051.35743935984,816,234495,2339,12055,99975,25
77,run,10000,true,uniform,READ,233586481,721357865,444183701,439899459,19195542,7700961,18743575,0,0,0,169,1155,2648248,17377966,141009975,732729944,34494119,2294603,493998381826,499811907,58023593,5105000,1,0,0,0,0,25582,3908.9985145805645,99964,251.1217538313793,150,19375,297,467,99964,36
77,reference,10000,true,uniform,READ,137282,23209119,9602077,7801603,10181,29,62,0,0,0,169,1155,2648293,17378062,141024703,732742964,34494119,2294603,493998381826,499811907,58023593,5105000,1,0,0,0,0,4115,24301.336573511544,100000,36.3963,17,16167,48,91,100000
77,clean-run,10000,true,uniform,READ,1165383,5155601,4530754,4519796,451954,1,0,0,0,0,169,1157,2649750,17384623,141285057,734245323,34515787,2298650,495292666228,501058263,58187669,5105257,1,0,0,0,0,21064,4747.43638435245,99974,205.90803608938324,133,23855,246,354,99974,26
77,avg-run,10000,true,uniform,READ,2019263,10051426,8662265,8621251,861954,5,0,0,0,0,169,1159,2651436,17403435,141549796,735200778,34560122,2302457,496129982282,501889481,58187733,5105257,1,0,0,0,0,18350,5449.591280653951,100000,178.65201,132,19391,216,330,100000
78,extend,10000,true,uniform,EXTEND,236845098,728468445,449767202,445445168,19645366,7800979,19188208,0,0,0,169,1164,2653483,17495308,142280004,737687497,34720099,2326374,498993705950,503951395,58610708,5105257,0,0,0,0,1,195244,512.179631640409,99974,1944.385460219657,670,279039,2231,9983,99974,26
78,run,10000,true,uniform,READ,239104974,731772612,454358951,450026299,19645366,7800979,19188208,0,0,0,169,1164,2653690,17500489,142362412,739944287,34720099,2326374,498995420985,503956224,58611064,5105257,1,0,0,0,0,24781,4035.3496630483032,99963,243.1346298130308,133,21151,285,400,99963,37
78,reference,10000,true,uniform,READ,139146,23509974,9727797,7902903,10181,29,62,0,0,0,169,1164,2653692,17500529,142369884,739950103,34765080,2330772,498995421149,503956226,58611064,5105257,1,0,0,0,0,3956,25278.058645096058,100000,35.18893,17,12647,48,92,100000
78,clean-run,10000,true,uniform,READ,1187016,5198685,4583615,4572657,457145,8,0,0,0,0,169,1166,2654704,17506239,142632167,741474873,34765122,2330903,500227520625,505216650,58748979,5105766,1,0,0,0,0,21061,4748.112625231471,99965,205.76984944730657,134,20655,244,399,99965,35
