Key,Run1
user8265687567974480311,2300
user8421080233847829954,2500
user8738586663566968817,2500
user1226902401449795803,2800
user7933562631685397957,2500
user301870465172609424,2700
user2770075459424302638,2400
user7817680948796909671,2500
user3237168451973242567,2500
user3700135223015055263,2700
user1694555354510876180,2500
user7355274138267237423,2300
user2760703095385767276,2500
user3353610095373871301,2300
user5012323190942567857,2700
user3474177960281627268,2600
user5933010590494785120,2600
user3011771149751955020,2600
user8164984352168075964,2500
user8044976447772460445,2500
user2166894489591224238,2500
user5691314900167132738,2400
user3801616714551441941,2400
user1940377266345655795,2700
user5600544008911404201,2200
user8999368727265990488,2500
user2398657855368200810,2600
user1347251951139709887,2500
user1588947641467362269,2500
user9090357933739560908,2500
user9215611980666584556,2500
user286350352796226920,2400
user6169460138291029373,2500
user7807966939464075744,2600
user5932668945200486555,2500
user5002390866391892047,2400
user296842637859043178,2700
user1231930228763362049,2600
user4635659444355057900,2800
user7938248813704665638,2400
user6164213995759621244,2600
user8517097267634966620,2600
user6159186168446054998,2600
user1689869172491608499,2400
user2880710999781382795,2500
user4192898967708895389,2400
user6868534811834787757,2400
user7677466750005643967,2700
user8401433899964320217,2400
user874912816059361829,2400
user8270373749993747992,2600
user3112132720264060802,2600
user7093932114056075304,2600
user5118272549280380333,2600
user407478178216123335,2500
user6068196961972484578,2700
user1487684465148817474,2400
user6053236810108242522,2300
user3579785673325141179,2400
user2061505091765552210,2600
user4746854945224278505,2600
user2166676174373382355,2500
user1945405093659222041,2600
user8858594567962584336,2600
user6521231408463621464,2300
user4997144723860483918,2600
user7682712892537052096,2600
user2759801489579328263,2400
user7923630307134722147,2400
user5807414898273462907,2400
user8531715774204910111,2600
user6968678067129051656,2600
user7827613273347585481,2400
user5470043819452972424,2500
user5917490478118402616,2600
user4404797684384520341,2800
user6284781860667377211,2400
user7576203573687099172,2500
user4408923905891647574,2600
user6887621185206157046,2500
user6400663543555865497,2800
user3102200395713384992,2500
user5108558539947546406,2500
user4881823001484136080,2700
user764837236214422120,2300
user195921106834796948,2600
user623503116398875520,2400
user3951203277381243007,2400
user6405568040792975061,2200
user4389837532520278285,3000
user2413276361938144301,2300
user4177720500626811450,2500
user1579233632134528342,2500
user2282216211967572076,2700
user1005413005517793606,2700
user4640687271668624146,2700
user60393090062798925,2500
user2996251037375572516,2500
user2654753737047954800,2500
user7456195669291483653,2200
user2533625911628058385,2600
user5827061232156972644,2400
user6872661033341914990,2600
user1815123219418632147,2500
user166342448400611401,2700
user8637105172030582139,2400
user6651171637409912793,2600
user4756227309262813867,2300
user6641239312859236983,2600
user3127092872128302858,2400
user1463133634028198173,2600
user4163320309274709842,2600
user2876024817762115114,2500
user5580679359810052581,2500
user6867756536104805426,2500
user5329829620661706720,2500
user5580337714515754016,2600
user3810989078589977303,2600
user8155052027617400154,2500
user7224992264026647529,2600
user9114690449642338326,2600
user2172140632122632367,2800
user6636771446057811185,2400
user899463647179981130,2800
user2288022315011120653,2700
user5233594271656728171,2500
user8637665132542722587,2500
user2639233624671572296,2500
user2648947634004406223,2600
user5233812586874570054,2600
user7456755629803624101,2500
user4993018502353356685,2400
user2760361450091468711,2500
user1718887870413653598,2700
user990452853653551550,2200
user8285893862370130496,2700
user869884988745795583,2400
user7109452226432457808,2500
user995139035672819231,2500
user6173586359798156606,2500
user3016457331771222701,2300
user6178832502329564735,2300
user2056818909746284529,2500
user4288574356201733490,2700
user874571170765063264,2700
user1574547450115260661,2500
user1825055543969307957,2200
user185988782284121138,2400
user4520337721978710062,2400
user8762919179469746235,2200
user8526469631673501982,2300
user1106334536542039836,2500
user6511517399130787537,2700
user8637323487248424022,2200
user2523693587077382575,2600
user1231588583469063484,2700
user5214507898285358882,2600
user8873773035044668275,2700
user8642911275074130716,2500
user1005631320735635489,2600
user768963457721549353,2600
user2644479767202980425,2700
user5238840414188136300,2500
user8184630686051585701,2600
user4288356040983891607,2700
user2754896992342218699,2400
