run_id,Epoch,AverageLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Throughput(ops/sec),blks_read_per_op_delta,blks_hit_per_op_delta,tup_returned_per_op_delta,tup_fetched_per_op_delta,tup_inserted_per_op_delta,tup_updated_per_op_delta,tup_deleted_per_op_delta,temp_bytes_per_op_delta,buffers_alloc_per_op_delta,wal_bytes_per_op_delta,wal_records_per_op_delta,wal_fpi_per_op_delta,reference_p95_us,avg-run_p95_us,clean-run_p95_us,main_minus_clean_p95_us,main_minus_avg_p95_us,main_minus_reference_p95_us,value_size_p50,value_size_p90,value_size_p95,value_size_p99,value_size_max,frac_gt_2kb,frac_gt_8kb,frac_gt_32kb,est_toast_chunks_p95,est_toast_chunks_p99,est_toast_chunks_max
6,81,624.01105,1117,3501,1586.1434508136915,66.84312,116.7179,54.13897,53.83538,6e-05,0.00033,6e-05,342.56043,1.90938,15172.85845,84.44627,55.45406,52,654,766,351,463,1065,54850.0,91100.0,122700.0,272729.00000000064,30861300.0,1.0,1.0,1.0,62.0,137.0,15462.0
6,82,652.36577,1174,4271,1517.8883137778723,61.5515,109.57316,53.79073,53.49173,6e-05,0.00033,6e-05,346.68075,1.91518,14856.39424,82.63392,54.23616,53,664,801,373,510,1121,55500.0,92200.0,124404.99999999993,276323.0000000005,31232500.0,1.0,1.0,1.0,63.0,139.0,15648.0
6,83,672.75974,1490,4423,1472.168651640732,60.44498,109.62377,55.00206,54.6943,6e-05,0.00033,6e-05,350.83881,2.06258,14943.45178,84.14948,54.95226,59,678,799,691,812,1431,56200.0,93300.0,125904.99999999993,279931.0000000007,31607100.0,1.0,1.0,1.0,64.0,141.0,15836.0
6,84,795.12201,2063,6091,1246.758428086974,76.67042,133.33517,57.97986,57.66334,6e-05,0.00033,6e-05,354.99132,2.40982,15770.72162,89.3136,58.1637,57,664,794,1269,1399,2006,56800.0,94300.0,127204.99999999993,283219.0000000004,31981200.0,1.0,1.0,1.0,64.0,142.0,16023.0
6,85,746.24217,1878,5431,1328.5682020486522,68.40793,111.51742,56.17977,55.87201,6e-05,0.00033,6e-05,359.20821,2.36694,15291.77396,88.67467,56.44392,56,681,816,1062,1197,1822,57600.0,95400.0,128800.0,286420.00000000047,32361100.0,1.0,1.0,1.0,65.0,144.0,16213.0
6,86,750.62222,1693,5535,1320.3411761599198,73.47427,118.52599,57.18355,56.86703,6e-05,0.00033,6e-05,363.42954,2.32366,15570.03348,90.07271,57.43106,56,675,817,876,1018,1637,58200.0,96410.00000000003,129904.99999999993,289525.0000000005,32741400.0,1.0,1.0,1.0,66.0,146.0,16404.0
6,87,774.32468,1614,5591,1280.196638203628,69.72401,114.23921,55.94821,55.63586,6e-05,0.00033,6e-05,367.60869,2.31004,15713.63267,90.56518,58.53005,57,690,826,788,924,1557,58900.0,97700.0,131309.99999999985,292933.0000000007,33117900.0,1.0,1.0,1.0,66.0,147.0,16593.0
6,88,658.97362,1121,3883,1502.787671129946,66.98926,112.94628,57.70918,57.40142,6e-05,0.00033,6e-05,371.82336,2.04171,15488.40168,89.34059,58.09769,56,701,815,306,420,1065,59500.0,98900.0,133000.0,296029.00000000064,33497600.0,1.0,1.0,1.0,67.0,149.0,16783.0
6,89,645.95149,1093,3491,1531.7688867103732,63.78276,161.01183,58.19669,57.87141,6e-05,0.00033,6e-05,376.09575,2.00944,16905.42276,96.55059,63.42174,57,702,823,270,391,1036,60200.0,100000.0,134704.99999999994,299033.0000000007,33882500.0,1.0,1.0,1.0,68.0,150.0,16976.0
6,90,683.38028,1065,3441,1449.3593831526466,71.2321,116.52326,59.55323,59.24547,6e-05,0.00033,6e-05,380.20719,1.98883,15724.99729,90.97751,58.93501,58,712,851,214,353,1007,60800.0,101110.00000000003,136304.99999999994,302435.00000000076,34252900.0,1.0,1.0,1.0,69.0,152.0,17161.0
6,91,607.86249,909,1959,1627.0745200130166,79.73337,145.20471,59.7202,59.39909,6e-05,0.00033,6e-05,384.37302,1.92522,16276.00986,96.91249,60.55581,53,708,882,27,201,856,61500.0,102200.0,137429.99999999956,306324.0000000005,34628200.0,1.0,1.0,1.0,69.0,154.0,17349.0
6,92,776.56143,1544,5179,1274.9410339771784,53.76089,109.54693,59.91246,59.59595,4e-05,0.00022,4e-05,388.63764,2.19937,14237.17911,85.80239,56.25919,55,708,845,699,836,1489,62200.0,103210.00000000003,138644.99999999936,310016.00000000035,35012400.0,1.0,1.0,1.0,70.0,156.0,17542.0
6,93,653.0838,949,2189,1514.8760831363995,75.34217,120.13699,61.47959,61.16725,4e-05,0.00022,4e-05,392.72244,1.92601,16131.44498,96.11493,60.35045,55,712,843,106,237,894,62800.0,104200.0,140244.99999999936,313418.0000000004,35380400.0,1.0,1.0,1.0,71.0,158.0,17726.0
6,94,741.24553,1353,5275,1336.4874437004664,75.62417,117.85851,61.79459,61.47807,6e-05,0.00033,6e-05,397.06587,2.26986,16335.72286,98.55517,61.11952,56,718,857,496,635,1297,63500.0,105500.0,141819.9999999997,318002.00000000006,35771700.0,1.0,1.0,1.0,72.0,160.0,17922.0
6,95,775.80447,1329,6151,1277.5960752248568,77.21555,161.64582,63.21048,62.88062,4e-05,0.00022,4e-05,401.27166,2.23883,17377.47481,102.77296,66.32712,56,714,865,464,615,1273,64200.0,106610.00000000003,143209.99999999985,320909.0000000002,36150600.0,1.0,1.0,1.0,72.0,161.0,18112.0
6,96,794.21269,1441,6559,1247.0849389551922,87.33675,149.59295,61.65641,61.32237,6e-05,0.00033,6e-05,405.56514,2.34123,17068.18207,103.30923,67.70433,58,725,886,555,716,1383,64800.0,107800.0,144604.99999999994,323815.00000000035,36537400.0,1.0,1.0,1.0,73.0,163.0,18306.0
6,97,920.54614,2113,7799,1078.1787404715951,74.40253,169.82013,64.06929,63.73525,6e-05,0.00033,6e-05,409.83753,2.54107,17528.93329,104.86813,68.42028,55,728,868,1245,1385,2058,65500.0,108910.00000000003,146014.99999999977,327112.00000000023,36922300.0,1.0,1.0,1.0,74.0,164.0,18499.0
6,98,784.31399,1669,5843,1263.5835228708618,82.43765,123.83847,62.71809,62.39281,6e-05,0.00033,6e-05,414.12213,2.49544,16490.57324,101.23934,62.02512,57,734,897,772,935,1612,66200.0,110000.0,147604.99999999994,330009.0000000002,37308300.0,1.0,1.0,1.0,74.0,166.0,18692.0
6,99,781.72516,1455,5483,1268.2951576490882,84.61405,129.42497,65.28149,64.94745,6e-05,0.00033,6e-05,418.30683,2.42933,16567.08057,101.50246,62.17727,56,737,906,549,718,1399,66800.0,111010.00000000003,148914.99999999977,333218.0000000004,37685300.0,1.0,1.0,1.0,75.0,167.0,18881.0
6,100,732.8396,1104,3561,1351.7166801838334,79.33301,122.02873,67.12863,66.80753,4e-05,0.00022,4e-05,422.48154,2.14194,16619.46601,102.47259,62.45417,54,736,929,175,368,1050,67400.0,112300.0,150219.9999999997,335426.0000000006,38061400.0,1.0,1.0,1.0,76.0,169.0,19069.0
