run_name,epoch,phase,event,timestamp_unix_ms,timestamp_iso,record_count,operation_count,request_distribution,field_length,notes
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,run,run_end,1777546591076,2026-04-30T10:56:31+00:00,10000,100000,uniform,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,reference,reference_start,1777546592185,2026-04-30T10:56:32+00:00,10000,100000,uniform,100,db=ycsb_unchange
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,reference,reference_end,1777546597645,2026-04-30T10:56:37+00:00,10000,100000,uniform,100,db=ycsb_unchange exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,clean-run,clean-run_start,1777546611112,2026-04-30T10:56:51+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,clean-run,clean-run_end,1777546628625,2026-04-30T10:57:08+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,avg-run,avg-run_start,1777546645458,2026-04-30T10:57:25+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,avg-run,avg-run_end,1777546663161,2026-04-30T10:57:43+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,12,extend,extend_start,1777546663382,2026-04-30T10:57:43+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,12,extend,extend_end,1777546864219,2026-04-30T11:01:04+00:00,10000,100000,zipfian,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,12,vacuum,vacuum_start,1777546865199,2026-04-30T11:01:05+00:00,10000,100000,zipfian,100,db=ycsb
